set_name	subject	down_minus_passive_FE	regulation_mean_minus_passive_FE	stim_down_FE	stim_down_temp_FE	stim_passive_FE	stim_passive_temp_FE	stim_up_FE	stim_up_temp_FE	up_minus_down_FE	up_minus_passive_FE	cond_passive	cond_up	cond_down	temp_passive	temp_up	temp_down	paired_up_minus_down	paired_up_minus_passive	paired_down_minus_passive	paired_regulation_mean_minus_passive	temp_up_minus_down	temp_up_minus_passive	temp_down_minus_passive	temp_regulation_mean_minus_passive	measure
fd_bad_run_exclude	sub-33	0.0067331705660236	-0.0003905240893929	0.0171758409375573	0.0041822108261024	0.0054874441833699	0.0056123818864715	0.0012947514067889	0.0027734840488029	-0.0193393554043474	-0.0054576496254699	0.0054874441833699	0.0012947514067889	0.0171758409375573	0.0056123818864715	0.0027734840488029	0.0041822108261024	-0.0158810895307684	-0.0041926927765810005	0.0116883967541874	0.0037478519888032007	-0.0014087267772994994	-0.0028388978376686	-0.0014301710603691004	-0.0021345344490188503	signature_weighted_mean
high_motion_subject_exclude	sub-01	-0.0175188778727962	-0.013162567044595	0.0041853599977286	-0.0102433280952527	0.0195964541210906	0.0087167076210901	0.0064837432607663	-0.0052742254800798	0.0027751952702468	-0.0115130774189156	0.0195964541210906	0.0064837432607663	0.0041853599977286	0.0087167076210901	-0.0052742254800798	-0.0102433280952527	0.0022983832630377003	-0.013112710860324298	-0.015411094123361998	-0.01426190249184315	0.004969102615172899	-0.0139909331011699	-0.018960035716342798	-0.01647548440875635	signature_weighted_mean
high_motion_subject_exclude	sub-03	-0.0023778324876289	-0.0032377572199149	0.0083057351306068	0.0059140011261511	0.0139918861946227	0.0056507772977624	0.0105116632148873	0.0061358385813006	0.0029947420410317	-0.0023335532744031	0.0139918861946227	0.0105116632148873	0.0083057351306068	0.0056507772977624	0.0061358385813006	0.0059140011261511	0.0022059280842805003	-0.0034802229797354003	-0.005686151064015901	-0.004583187021875651	0.0002218374551494996	0.00048506128353820004	0.00026322382838870045	0.0003741425559634507	signature_weighted_mean
high_motion_subject_exclude	sub-05	0.0017249164890695	0.0038390307031148	0.0185919805573947	0.0045929151591724	0.0201367666987189	0.0074054018887364	0.0217052171724494	0.0010179861084462	-0.0004749440143573	0.0005668785394477	0.0201367666987189	0.0217052171724494	0.0185919805573947	0.0074054018887364	0.0010179861084462	0.0045929151591724	0.0031132366150547	0.0015684504737305018	-0.0015447861413241983	1.183216620315175e-05	-0.0035749290507261994	-0.0063874157802902	-0.0028124867295640007	-0.0045999512549271	signature_weighted_mean
high_motion_subject_exclude	sub-07	-0.0105121221827605	-0.0089526004879347	0.0084691705219627	-0.0004846500981838	0.0121849220068605	0.0098903472822474	0.0062191732118468	0.0054139671344024	-0.0018967050317954	-0.0092332855508997	0.0121849220068605	0.0062191732118468	0.0084691705219627	0.0098903472822474	0.0054139671344024	-0.0004846500981838	-0.0022499973101159	-0.005965748795013701	-0.0037157514848978005	-0.0048407501399557505	0.0058986172325862	-0.0044763801478449996	-0.010374997380431199	-0.0074256887641381	signature_weighted_mean
high_motion_subject_exclude	sub-08	-0.0021202629772386	-0.0063100712238363	0.0087481002565433	-0.0053656444653516	0.013104306250857	0.0087171141720197	0.0071698580420294	0.0028439576708172	-0.0026910385886073	-0.0086984556577406	0.013104306250857	0.0071698580420294	0.0087481002565433	0.0087171141720197	0.0028439576708172	-0.0053656444653516	-0.0015782422145139002	-0.0059344482088275995	-0.004356205994313699	-0.005145327101570649	0.0082096021361688	-0.0058731565012025005	-0.0140827586373713	-0.009977957569286901	signature_weighted_mean
high_motion_subject_exclude	sub-09	-0.0056337366771981	-0.0059901616669459	-0.0011216295080566	0.0057138527795523	0.0073020855356972	0.0085872537508235	-3.788344717074714e-05	0.0030583394549505	0.0006882713070171	-0.0078821499728434	0.0073020855356972	-3.788344717074714e-05	-0.0011216295080566	0.0085872537508235	0.0030583394549505	0.0057138527795523	0.0010837460608858528	-0.007339968982867947	-0.0084237150437538	-0.007881842013310873	-0.0026555133246017994	-0.005528914295873	-0.0028734009712712005	-0.0042011576335721	signature_weighted_mean
high_motion_subject_exclude	sub-11	-0.0036797308168509	-0.0032721577569385	0.002307894860826	0.0022710155457097	0.0058514274407129	0.0113402267938479	0.0085883020896983	0.0006350148931367	-0.0004775579898109	-0.001120968303469	0.0058514274407129	0.0085883020896983	0.002307894860826	0.0113402267938479	0.0006350148931367	0.0022710155457097	0.0062804072288723	0.0027368746489853995	-0.0035435325798869005	-0.00040332896545075027	-0.001636000652573	-0.010705211900711201	-0.009069211248138202	-0.0098872115744247	signature_weighted_mean
high_motion_subject_exclude	sub-12	0.0015871272060936	0.0018670944126217	0.0036782784839706	0.0013842953676676	0.0025335739346054	0.0007875120828726	0.0041495151182125	0.0029018662482625	0.0002111662922886	0.0014523974425931	0.0025335739346054	0.0041495151182125	0.0036782784839706	0.0007875120828726	0.0029018662482625	0.0013842953676676	0.0004712366342419002	0.0016159411836071	0.0011447045493652	0.00138032286648615	0.0015175708805949	0.0021143541653899	0.0005967832847949999	0.0013555687250924498	signature_weighted_mean
high_motion_subject_exclude	sub-13	0.006567003740514	-0.0005957449339049	0.0074819165635169	0.0005070593803838	0.0037737610608444	0.0002831274048893	-0.0027134151901214	-0.0004933097208766	-0.0118759842112187	-0.0016329319441517	0.0037737610608444	-0.0027134151901214	0.0074819165635169	0.0002831274048893	-0.0004933097208766	0.0005070593803838	-0.0101953317536383	-0.006487176250965799	0.0037081555026725	-0.00138951037414665	-0.0010003691012603999	-0.0007764371257659	0.00022393197549449998	-0.0002762525751357	signature_weighted_mean
high_motion_subject_exclude	sub-14	-0.009987628655215	-0.0054341872900663	-6.771374208008106e-06	-9.261151069385428e-05	0.0113544151655954	0.0036119652970581	0.0117387668801991	0.0054536870323692	0.0100745774979552	-0.001037918929766	0.0113544151655954	0.0117387668801991	-6.771374208008106e-06	0.0036119652970581	0.0054536870323692	-9.261151069385428e-05	0.011745538254407108	0.00038435171460370066	-0.011361186539803407	-0.005488417412599853	0.0055462985430630544	0.0018417217353111	-0.003704576807751954	-0.0009314275362204273	signature_weighted_mean
high_motion_subject_exclude	sub-15	-0.0044001457758673	-0.0082389700073623	0.0218342037648395	0.0129277902751135	0.0256897614663931	0.0092682323108309	0.0221994833826935	0.0096303330328163	-0.0025682073115285	-0.0095190090327741	0.0256897614663931	0.0221994833826935	0.0218342037648395	0.0092682323108309	0.0096303330328163	0.0129277902751135	0.0003652796178540002	-0.0034902780836995988	-0.003855557701553599	-0.003672917892626599	-0.0032974572422972	0.00036210072198539917	0.003659557964282599	0.002010829343133999	signature_weighted_mean
high_motion_subject_exclude	sub-16	-0.0094487159935233	-0.0075484701012934	0.0104100957979223	0.0134813668964325	0.0217183546483979	0.0114933341295935	0.0122610838261173	-0.0003217711574319	0.0066963048345666	-0.0070331706335264	0.0217183546483979	0.0122610838261173	0.0104100957979223	0.0114933341295935	-0.0003217711574319	0.0134813668964325	0.0018509880281949997	-0.0094572708222806	-0.0113082588504756	-0.0103827648363781	-0.013803138053864399	-0.0118151052870254	0.0019880327668389992	-0.0049135362600932	signature_weighted_mean
