effect	roi	comparison_set	n_overlap_subjects	pearson_r	pearson_p	main_mean	comparison_mean
stim_down_temp_FE	expl_amygdala_L	high_motion_subject_exclude	26	1.0	0.0	-0.015022249685760911	-0.009909609334639614
stim_down_temp_FE	expl_amygdala_R	fd_bad_run_exclude	30	1.0	0.0	-0.011310723931246408	-0.010489931155461818
stim_down_temp_FE	expl_amygdala_R	high_motion_subject_exclude	26	1.0	0.0	-0.011310723931246408	-0.011537418929107774
stim_down_temp_FE	expl_hippocampus_L	fd_bad_run_exclude	30	1.0	0.0	-0.012383039495255092	-0.011779571329922571
stim_down_temp_FE	expl_hippocampus_L	high_motion_subject_exclude	26	1.0	0.0	-0.012383039495255092	-0.011091370750643993
stim_down_temp_FE	expl_hippocampus_R	fd_bad_run_exclude	30	1.0	0.0	-0.013702282382203548	-0.013581409664281334
stim_down_temp_FE	expl_hippocampus_R	high_motion_subject_exclude	26	1.0	0.0	-0.013702282382203548	-0.014362749986153526
stim_down_temp_FE	expl_hypothalamus	fd_bad_run_exclude	30	0.9999999999999998	1.734072837471929e-216	-0.025037874037287	-0.023439937771763654
stim_down_temp_FE	expl_hypothalamus	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.025037874037287	-0.02204714823388853
stim_down_temp_FE	reg_NAc_L	fd_bad_run_exclude	30	1.0	0.0	-0.0035024953769717477	-0.003640229458687827
stim_down_temp_FE	reg_NAc_L	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.0035024953769717477	-0.0015846475031979096
stim_down_temp_FE	reg_NAc_R	fd_bad_run_exclude	30	1.0	0.0	-0.012230888898061081	-0.011700863018631935
stim_down_temp_FE	reg_NAc_R	high_motion_subject_exclude	26	1.0	0.0	-0.012230888898061081	-0.011680350710566226
stim_down_temp_FE	reg_PAG_sphere	fd_bad_run_exclude	30	0.9999999999999998	1.734072837471929e-216	0.007241775563946276	0.010679783206433058
stim_down_temp_FE	reg_PAG_sphere	high_motion_subject_exclude	26	1.0	0.0	0.007241775563946276	0.013103727645312365
stim_down_temp_FE	reg_SMA_preSMA	fd_bad_run_exclude	30	1.0	0.0	-0.0003564093847561515	2.7915777172893287e-05
stim_down_temp_FE	reg_SMA_preSMA	high_motion_subject_exclude	26	1.0	0.0	-0.0003564093847561515	0.001757217056225412
stim_down_temp_FE	reg_anterior_insula_L	fd_bad_run_exclude	30	1.0	0.0	0.008460995212027972	0.011090547447868934
stim_down_temp_FE	reg_anterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	0.008460995212027972	0.01020556266974801
stim_down_temp_FE	reg_anterior_insula_R	fd_bad_run_exclude	30	1.0	0.0	0.014532910121929352	0.016821667643186326
stim_down_temp_FE	reg_anterior_insula_R	high_motion_subject_exclude	26	1.0	0.0	0.014532910121929352	0.018150864435413566
stim_down_temp_FE	reg_caudate_L	fd_bad_run_exclude	30	1.0	0.0	0.004832176505067654	0.0043802927085683525
stim_down_temp_FE	reg_caudate_L	high_motion_subject_exclude	26	1.0	0.0	0.004832176505067654	0.005020843011991998
stim_down_temp_FE	reg_caudate_R	fd_bad_run_exclude	30	1.0	0.0	0.00018785336181860077	-0.0010634152412724992
stim_down_temp_FE	reg_caudate_R	high_motion_subject_exclude	26	1.0	0.0	0.00018785336181860077	-0.00024291353362898988
stim_down_temp_FE	reg_dlPFC_IFJ_L	fd_bad_run_exclude	30	0.9999999999999998	1.734072837471929e-216	-0.0013019012907479369	0.0016284463896833283
stim_down_temp_FE	reg_dlPFC_IFJ_L	high_motion_subject_exclude	26	1.0	0.0	-0.0013019012907479369	0.0006649965886866155
stim_down_temp_FE	reg_dlPFC_IFJ_R	fd_bad_run_exclude	30	1.0	0.0	0.006564755285525638	0.0012380097177810967
stim_down_temp_FE	reg_dlPFC_IFJ_R	high_motion_subject_exclude	26	1.0	0.0	0.006564755285525638	-0.0022663680272391783
stim_down_temp_FE	reg_mOFC	fd_bad_run_exclude	30	1.0	0.0	-0.004801361285375826	-0.005104034751032789
stim_down_temp_FE	reg_mOFC	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.004801361285375826	-0.003391605604869815
stim_down_temp_FE	reg_pgACC_rACC	fd_bad_run_exclude	30	0.9999999999999999	0.0	-0.020201236882712692	-0.018881044736675297
stim_down_temp_FE	reg_pgACC_rACC	high_motion_subject_exclude	26	1.0	0.0	-0.020201236882712692	-0.020019839168526232
stim_down_temp_FE	reg_putamen_L	fd_bad_run_exclude	30	1.0	0.0	0.005899242153673461	0.006772797244290511
stim_down_temp_FE	reg_putamen_L	high_motion_subject_exclude	26	1.0	0.0	0.005899242153673461	0.007286237310976363
stim_down_temp_FE	reg_putamen_R	fd_bad_run_exclude	30	0.9999999999999999	0.0	0.011775936044145827	0.011763590624711166
stim_down_temp_FE	reg_putamen_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.011775936044145827	0.009879423829261214
stim_down_temp_FE	reg_vmPFC	fd_bad_run_exclude	30	1.0	0.0	-0.04979492302024455	-0.04486438341749211
stim_down_temp_FE	reg_vmPFC	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.04979492302024455	-0.047858874044882566
stim_down_temp_FE	reg_vmPFC_mOFC	fd_bad_run_exclude	30	1.0	0.0	-0.0253386236374464	-0.02325260256572316
stim_down_temp_FE	reg_vmPFC_mOFC	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.0253386236374464	-0.023688641833499648
stim_down_temp_FE	sensory_S1_L	fd_bad_run_exclude	30	1.0	0.0	-0.02145291628689985	-0.021254602643117928
stim_down_temp_FE	sensory_S1_L	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.02145291628689985	-0.019555598293663934
stim_down_temp_FE	sensory_S1_R	fd_bad_run_exclude	30	1.0	0.0	-0.01758063136411224	-0.01717984966477767
stim_down_temp_FE	sensory_S1_R	high_motion_subject_exclude	26	1.0	0.0	-0.01758063136411224	-0.01652670572702146
stim_down_temp_FE	sensory_S2_operculum_L	fd_bad_run_exclude	30	0.9999999999999999	0.0	-0.002402023449328474	-0.0024291347498850277
stim_down_temp_FE	sensory_S2_operculum_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.002402023449328474	-0.004139070215527541
stim_down_temp_FE	sensory_S2_operculum_R	fd_bad_run_exclude	30	0.9999999999999998	1.734072837471929e-216	0.00761197207832469	0.00979111052583903
stim_down_temp_FE	sensory_S2_operculum_R	high_motion_subject_exclude	26	1.0	0.0	0.00761197207832469	0.01300863555381791
stim_down_temp_FE	sensory_dACC_MCC	fd_bad_run_exclude	30	1.0	0.0	-0.006013002659363503	-0.003616487440497925
stim_down_temp_FE	sensory_dACC_MCC	high_motion_subject_exclude	26	1.0	0.0	-0.006013002659363503	-0.002535593055654317
stim_down_temp_FE	sensory_insula_all_L	fd_bad_run_exclude	30	1.0	0.0	0.0054862464823985865	0.007110037718666718
stim_down_temp_FE	sensory_insula_all_L	high_motion_subject_exclude	26	1.0	0.0	0.0054862464823985865	0.008125004969770089
stim_down_temp_FE	sensory_insula_all_R	fd_bad_run_exclude	30	1.0	0.0	0.018339820576577702	0.019039890205021948
stim_down_temp_FE	sensory_insula_all_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.018339820576577702	0.021701783376136936
stim_down_temp_FE	sensory_posterior_insula_L	fd_bad_run_exclude	30	0.9999999999999999	0.0	0.010566617375209744	0.011321653672833538
stim_down_temp_FE	sensory_posterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	0.010566617375209744	0.011673514980569823
stim_down_temp_FE	sensory_posterior_insula_R	fd_bad_run_exclude	30	1.0	0.0	0.022509413923024003	0.022652453878739227
stim_down_temp_FE	sensory_posterior_insula_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.022509413923024003	0.026139128823370602
stim_down_temp_FE	sensory_thalamus_L	fd_bad_run_exclude	30	1.0	0.0	0.0035526474176466845	0.00486261237723132
stim_down_temp_FE	sensory_thalamus_L	high_motion_subject_exclude	26	1.0	0.0	0.0035526474176466845	0.003278371824238163
stim_down_temp_FE	sensory_thalamus_R	fd_bad_run_exclude	30	0.9999999999999999	0.0	0.005389499881086081	0.005768300772372944
stim_down_temp_FE	sensory_thalamus_R	high_motion_subject_exclude	26	1.0	0.0	0.005389499881086081	0.003753680011588865
stim_passive_FE	expl_amygdala_L	fd_bad_run_exclude	33	0.9791345901363482	5.103107939315735e-23	-0.004217583708464879	-0.0038054107130984917
stim_passive_FE	expl_amygdala_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.004217583708464879	-0.006302030474986308
stim_passive_FE	expl_amygdala_R	fd_bad_run_exclude	33	0.9963543607827079	1.0361500445966283e-34	-0.005498574771495028	-0.004979345644118659
stim_passive_FE	expl_amygdala_R	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	-0.005498574771495028	-0.010251842501859825
stim_passive_FE	expl_hippocampus_L	fd_bad_run_exclude	33	0.9948073496576139	2.4653377307677603e-32	-0.014124950783849326	-0.014872138799436278
stim_passive_FE	expl_hippocampus_L	high_motion_subject_exclude	26	1.0	0.0	-0.014124950783849326	-0.018277918346799336
stim_passive_FE	expl_hippocampus_R	fd_bad_run_exclude	33	0.9970916377017076	3.138096235681421e-36	-0.017756124972506906	-0.01815406506824674
stim_passive_FE	expl_hippocampus_R	high_motion_subject_exclude	26	1.0	0.0	-0.017756124972506906	-0.022453061752737716
stim_passive_FE	expl_hypothalamus	fd_bad_run_exclude	33	0.8001672309575542	2.291601569694811e-08	0.011456087284552103	0.010032396650675571
stim_passive_FE	expl_hypothalamus	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.011456087284552103	0.006552295074260865
stim_passive_FE	reg_NAc_L	fd_bad_run_exclude	33	0.995967063052901	4.942141474906592e-34	0.011356508854960062	0.010126296005733875
stim_passive_FE	reg_NAc_L	high_motion_subject_exclude	26	1.0	0.0	0.011356508854960062	0.013453834687914843
stim_passive_FE	reg_NAc_R	fd_bad_run_exclude	33	0.9918188696743092	2.773870653595972e-29	0.01743143242470758	0.017654933332806017
stim_passive_FE	reg_NAc_R	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	0.01743143242470758	0.02133234416704419
stim_passive_FE	reg_PAG_sphere	fd_bad_run_exclude	33	0.9972729833732785	1.1582762580170692e-36	0.027312894292470337	0.027346683990661844
stim_passive_FE	reg_PAG_sphere	high_motion_subject_exclude	26	1.0	0.0	0.027312894292470337	0.03669987106331973
stim_passive_FE	reg_SMA_preSMA	fd_bad_run_exclude	33	0.9901364258958685	4.977545714393765e-28	0.009224746228111062	0.009378108753342971
stim_passive_FE	reg_SMA_preSMA	high_motion_subject_exclude	26	0.9999999999999996	3.8843150512797476e-182	0.009224746228111062	0.009008973702573432
stim_passive_FE	reg_anterior_insula_L	fd_bad_run_exclude	33	0.994755309718042	2.87639834074898e-32	0.05035217067360821	0.04907475824108009
stim_passive_FE	reg_anterior_insula_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.05035217067360821	0.052292552460970074
stim_passive_FE	reg_anterior_insula_R	fd_bad_run_exclude	33	0.9617217489077957	5.49898777665173e-19	0.0780158245964258	0.08124928624425648
stim_passive_FE	reg_anterior_insula_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.0780158245964258	0.07427483266040397
stim_passive_FE	reg_caudate_L	fd_bad_run_exclude	33	0.981331087498282	9.238828518911053e-24	0.0006460807123927004	0.0002015871736644344
stim_passive_FE	reg_caudate_L	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.0006460807123927004	0.0042508986393491235
stim_passive_FE	reg_caudate_R	fd_bad_run_exclude	33	0.9789185376095498	5.977695583782734e-23	0.004914041956054103	0.004480910693845627
stim_passive_FE	reg_caudate_R	high_motion_subject_exclude	26	1.0	0.0	0.004914041956054103	0.007700777426809789
stim_passive_FE	reg_dlPFC_IFJ_L	fd_bad_run_exclude	33	0.9921780040920679	1.3866552491069724e-29	-0.026579841867770126	-0.02834794477949441
stim_passive_FE	reg_dlPFC_IFJ_L	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.026579841867770126	-0.019969058503472928
stim_passive_FE	reg_dlPFC_IFJ_R	fd_bad_run_exclude	33	0.9949210375202227	1.7506337634494742e-32	-0.02780399134093331	-0.027998129061112802
stim_passive_FE	reg_dlPFC_IFJ_R	high_motion_subject_exclude	26	1.0	0.0	-0.02780399134093331	-0.020037875421201952
stim_passive_FE	reg_mOFC	fd_bad_run_exclude	33	0.9823017173776768	4.065359495454096e-24	0.0011370749650240848	0.0006318013571823636
stim_passive_FE	reg_mOFC	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.0011370749650240848	-1.5382072888314724e-05
stim_passive_FE	reg_pgACC_rACC	fd_bad_run_exclude	33	0.9488095692273812	4.5497041865722585e-17	-0.00439511340245548	-0.003757574290361707
stim_passive_FE	reg_pgACC_rACC	high_motion_subject_exclude	26	1.0	0.0	-0.00439511340245548	-0.005356938172973549
stim_passive_FE	reg_putamen_L	fd_bad_run_exclude	33	0.9378988161778122	8.423608738302648e-16	-0.009742837289884461	-0.013171525854638523
stim_passive_FE	reg_putamen_L	high_motion_subject_exclude	26	1.0	0.0	-0.009742837289884461	-0.008249710157262878
stim_passive_FE	reg_putamen_R	fd_bad_run_exclude	33	0.9957604273895162	1.0706878203151022e-33	0.0040499525229361925	0.00405989630345368
stim_passive_FE	reg_putamen_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.0040499525229361925	0.006113450920495849
stim_passive_FE	reg_vmPFC	fd_bad_run_exclude	33	0.9627971741229622	3.5619484209555718e-19	-0.02625000068347259	-0.02229123932303275
stim_passive_FE	reg_vmPFC	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.02625000068347259	-0.02886480332577216
stim_passive_FE	reg_vmPFC_mOFC	fd_bad_run_exclude	33	0.9698454085969949	1.4417972597692856e-20	-0.011363725735326156	-0.009831395478227712
stim_passive_FE	reg_vmPFC_mOFC	high_motion_subject_exclude	26	1.0	0.0	-0.011363725735326156	-0.013183669088623272
stim_passive_FE	sensory_S1_L	fd_bad_run_exclude	33	0.9941518597967843	1.5494501728054027e-31	-0.028225941583514214	-0.028397652401701744
stim_passive_FE	sensory_S1_L	high_motion_subject_exclude	26	1.0	0.0	-0.028225941583514214	-0.033307674094640576
stim_passive_FE	sensory_S1_R	fd_bad_run_exclude	33	0.9938564577741654	3.3190832124486787e-31	-0.02046766262289814	-0.019662896367883535
stim_passive_FE	sensory_S1_R	high_motion_subject_exclude	26	1.0	0.0	-0.02046766262289814	-0.02649982109589753
stim_passive_FE	sensory_S2_operculum_L	fd_bad_run_exclude	33	0.9962297261638173	1.743175446073818e-34	0.046368055356045566	0.04561171295283588
stim_passive_FE	sensory_S2_operculum_L	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.046368055356045566	0.04158505987232694
stim_passive_FE	sensory_S2_operculum_R	fd_bad_run_exclude	33	0.9939965598270498	2.3235093423191742e-31	0.07769939965201599	0.07802757575656429
stim_passive_FE	sensory_S2_operculum_R	high_motion_subject_exclude	26	1.0	0.0	0.07769939965201599	0.07816234947397159
stim_passive_FE	sensory_dACC_MCC	fd_bad_run_exclude	33	0.9949662045500176	1.5247472797918484e-32	0.01049256641911625	0.0104714423298102
stim_passive_FE	sensory_dACC_MCC	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	0.01049256641911625	0.009291977151476134
stim_passive_FE	sensory_insula_all_L	fd_bad_run_exclude	33	0.9940076499249619	2.258034944397568e-31	0.04484051041513202	0.04486188281479179
stim_passive_FE	sensory_insula_all_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.04484051041513202	0.04497779714494335
stim_passive_FE	sensory_insula_all_R	fd_bad_run_exclude	33	0.9858319870150323	1.3242554509779005e-25	0.06326990756629543	0.06482860141047488
stim_passive_FE	sensory_insula_all_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.06326990756629543	0.05865141090292197
stim_passive_FE	sensory_posterior_insula_L	fd_bad_run_exclude	33	0.9697979422801378	1.476895285426882e-20	0.05072276654060592	0.05216223937035962
stim_passive_FE	sensory_posterior_insula_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.05072276654060592	0.046942498472232655
stim_passive_FE	sensory_posterior_insula_R	fd_bad_run_exclude	33	0.9867320804839781	4.817321580596497e-26	0.05881977066482333	0.06114424099778813
stim_passive_FE	sensory_posterior_insula_R	high_motion_subject_exclude	26	1.0	0.0	0.05881977066482333	0.05210311690237946
stim_passive_FE	sensory_thalamus_L	fd_bad_run_exclude	33	0.9658228067215014	9.767169252985364e-20	-0.007389001807578924	-0.008807681844866072
stim_passive_FE	sensory_thalamus_L	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.007389001807578924	-0.003969424697480952
stim_passive_FE	sensory_thalamus_R	fd_bad_run_exclude	33	0.9729532384011322	2.7291258385587777e-21	0.007528302595760165	0.006530957646618569
stim_passive_FE	sensory_thalamus_R	high_motion_subject_exclude	26	1.0	0.0	0.007528302595760165	0.010841846014955081
stim_passive_temp_FE	expl_amygdala_L	fd_bad_run_exclude	33	0.9780366113744586	1.1214461827533482e-22	-0.007319727355162754	-0.008243697261522439
stim_passive_temp_FE	expl_amygdala_L	high_motion_subject_exclude	26	1.0	0.0	-0.007319727355162754	-0.008455128847764662
stim_passive_temp_FE	expl_amygdala_R	fd_bad_run_exclude	33	0.9678409617360172	3.855767124921325e-20	-0.0026695184818835874	-0.0017697686086070132
stim_passive_temp_FE	expl_amygdala_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.0026695184818835874	-0.006592538610745508
stim_passive_temp_FE	expl_hippocampus_L	fd_bad_run_exclude	33	0.9511617308480591	2.2307805058183897e-17	-0.012718743369491263	-0.013697548321391823
stim_passive_temp_FE	expl_hippocampus_L	high_motion_subject_exclude	26	1.0	0.0	-0.012718743369491263	-0.014835047490823153
stim_passive_temp_FE	expl_hippocampus_R	fd_bad_run_exclude	33	0.9756522980064093	5.450185786874483e-22	-0.010215442454809267	-0.010600356748468723
stim_passive_temp_FE	expl_hippocampus_R	high_motion_subject_exclude	26	1.0	0.0	-0.010215442454809267	-0.011938333184494136
stim_passive_temp_FE	expl_hypothalamus	fd_bad_run_exclude	33	0.915692886570084	8.231006879787678e-14	0.005745023384930171	0.0064115425956322615
stim_passive_temp_FE	expl_hypothalamus	high_motion_subject_exclude	26	1.0	0.0	0.005745023384930171	0.0067345467418468054
stim_passive_temp_FE	reg_NAc_L	fd_bad_run_exclude	33	0.9691604759198444	2.0325478309802918e-20	0.008334166544955224	0.00806800028217505
stim_passive_temp_FE	reg_NAc_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.008334166544955224	0.010430574061152024
stim_passive_temp_FE	reg_NAc_R	fd_bad_run_exclude	33	0.9894290084085312	1.4493564671889945e-27	0.010645092239208294	0.009625368902396242
stim_passive_temp_FE	reg_NAc_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.010645092239208294	0.01385695211446056
stim_passive_temp_FE	reg_PAG_sphere	fd_bad_run_exclude	33	0.95843637885848	1.9261463574963432e-18	0.023351818178498157	0.020493684925675167
stim_passive_temp_FE	reg_PAG_sphere	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.023351818178498157	0.017527791308776405
stim_passive_temp_FE	reg_SMA_preSMA	fd_bad_run_exclude	33	0.9172613360665243	6.220961075493355e-14	0.016270881281481266	0.014535720166432757
stim_passive_temp_FE	reg_SMA_preSMA	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.016270881281481266	0.013933423999473095
stim_passive_temp_FE	reg_anterior_insula_L	fd_bad_run_exclude	33	0.9961193022885731	2.7248097960147414e-34	0.02465320055401235	0.023878382377778038
stim_passive_temp_FE	reg_anterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	0.02465320055401235	0.027279011744002882
stim_passive_temp_FE	reg_anterior_insula_R	fd_bad_run_exclude	33	0.8903383837570497	4.046059281706235e-12	0.037587275827359976	0.0380793815552765
stim_passive_temp_FE	reg_anterior_insula_R	high_motion_subject_exclude	26	1.0	0.0	0.037587275827359976	0.035299433807197675
stim_passive_temp_FE	reg_caudate_L	fd_bad_run_exclude	33	0.9176588564052455	5.789727613225067e-14	0.007694083384580374	0.007147955481989563
stim_passive_temp_FE	reg_caudate_L	high_motion_subject_exclude	26	1.0	0.0	0.007694083384580374	0.006264274938215609
stim_passive_temp_FE	reg_caudate_R	fd_bad_run_exclude	33	0.854592489846964	2.4786057191365925e-10	0.011269355527915512	0.00936750868674029
stim_passive_temp_FE	reg_caudate_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.011269355527915512	0.011277587636588858
stim_passive_temp_FE	reg_dlPFC_IFJ_L	fd_bad_run_exclude	33	0.9686428623207706	2.6214030932861313e-20	-0.002760711662245519	-0.004695601338012652
stim_passive_temp_FE	reg_dlPFC_IFJ_L	high_motion_subject_exclude	26	1.0	0.0	-0.002760711662245519	0.00023430084379819722
stim_passive_temp_FE	reg_dlPFC_IFJ_R	fd_bad_run_exclude	33	0.9667345698637269	6.463775926393418e-20	-0.00013735957283202106	-0.001960880749693112
stim_passive_temp_FE	reg_dlPFC_IFJ_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.00013735957283202106	0.0007587158263329632
stim_passive_temp_FE	reg_mOFC	fd_bad_run_exclude	33	0.9371695690005464	1.0043081820244244e-15	-0.000545755960047245	0.0006175334600618843
stim_passive_temp_FE	reg_mOFC	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.000545755960047245	0.00013106129168031307
stim_passive_temp_FE	reg_pgACC_rACC	fd_bad_run_exclude	33	0.9877497224495884	1.4081564533293596e-26	-0.006487299967733578	-0.007976608869891303
stim_passive_temp_FE	reg_pgACC_rACC	high_motion_subject_exclude	26	0.9999999999999999	0.0	-0.006487299967733578	-0.003114446416685286
stim_passive_temp_FE	reg_putamen_L	fd_bad_run_exclude	33	0.9298055148500264	5.314738658912964e-15	0.009650003808818645	0.007808992258188399
stim_passive_temp_FE	reg_putamen_L	high_motion_subject_exclude	26	1.0	0.0	0.009650003808818645	0.009799634840769263
stim_passive_temp_FE	reg_putamen_R	fd_bad_run_exclude	33	0.9413942293332634	3.5168202425680843e-16	0.020806083249309184	0.02212061963015885
stim_passive_temp_FE	reg_putamen_R	high_motion_subject_exclude	26	1.0	0.0	0.020806083249309184	0.020746999097844727
stim_passive_temp_FE	reg_vmPFC	fd_bad_run_exclude	33	0.8881213170700182	5.430904937281504e-12	-0.033588820941407575	-0.034176788038828156
stim_passive_temp_FE	reg_vmPFC	high_motion_subject_exclude	26	1.0	0.0	-0.033588820941407575	-0.02830095408269419
stim_passive_temp_FE	reg_vmPFC_mOFC	fd_bad_run_exclude	33	0.9626011509487735	3.8589912378024274e-19	-0.015628227335224492	-0.015264296924490764
stim_passive_temp_FE	reg_vmPFC_mOFC	high_motion_subject_exclude	26	1.0	0.0	-0.015628227335224492	-0.012846701517656375
stim_passive_temp_FE	sensory_S1_L	fd_bad_run_exclude	33	0.9421920031869756	2.8596274741414656e-16	-0.008073879021332797	-0.0089258807499639
stim_passive_temp_FE	sensory_S1_L	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.008073879021332797	-0.010448059326825807
stim_passive_temp_FE	sensory_S1_R	fd_bad_run_exclude	33	0.8864481048130487	6.7544743171050155e-12	-0.001595392851220712	-0.0036302312084554806
stim_passive_temp_FE	sensory_S1_R	high_motion_subject_exclude	26	1.0	0.0	-0.001595392851220712	-0.004691661532258597
stim_passive_temp_FE	sensory_S2_operculum_L	fd_bad_run_exclude	33	0.9715879166144985	5.8002361071990886e-21	0.02436898766212504	0.024707126967383152
stim_passive_temp_FE	sensory_S2_operculum_L	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.02436898766212504	0.02374943507871089
stim_passive_temp_FE	sensory_S2_operculum_R	fd_bad_run_exclude	33	0.9025435215066488	7.089128188826436e-13	0.03426250548341848	0.03077459533938743
stim_passive_temp_FE	sensory_S2_operculum_R	high_motion_subject_exclude	26	1.0	0.0	0.03426250548341848	0.03447591521902583
stim_passive_temp_FE	sensory_dACC_MCC	fd_bad_run_exclude	33	0.9574070467605607	2.7942443309518797e-18	0.012627019926157751	0.011807343024746373
stim_passive_temp_FE	sensory_dACC_MCC	high_motion_subject_exclude	26	0.9999999999999997	3.8843150512797476e-182	0.012627019926157751	0.012542209406651987
stim_passive_temp_FE	sensory_insula_all_L	fd_bad_run_exclude	33	0.9919031412752399	2.363941684950371e-29	0.023590491433313935	0.02290066118461475
stim_passive_temp_FE	sensory_insula_all_L	high_motion_subject_exclude	26	1.0	0.0	0.023590491433313935	0.024169345476995938
stim_passive_temp_FE	sensory_insula_all_R	fd_bad_run_exclude	33	0.9270259628549915	9.514883285691167e-15	0.034003699170143314	0.035283164142377
stim_passive_temp_FE	sensory_insula_all_R	high_motion_subject_exclude	26	0.9999999999999999	0.0	0.034003699170143314	0.0325406298148804
stim_passive_temp_FE	sensory_posterior_insula_L	fd_bad_run_exclude	33	0.9634684936047954	2.698528589325805e-19	0.027309070023792712	0.026723645613387678
stim_passive_temp_FE	sensory_posterior_insula_L	high_motion_subject_exclude	26	1.0	0.0	0.027309070023792712	0.02654872893785628
stim_passive_temp_FE	sensory_posterior_insula_R	fd_bad_run_exclude	33	0.9533664789652525	1.1070260973891757e-17	0.03374138747511262	0.035817654584675576
stim_passive_temp_FE	sensory_posterior_insula_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.03374138747511262	0.03345089580398053
stim_passive_temp_FE	sensory_thalamus_L	fd_bad_run_exclude	33	0.979326785259033	4.42706124055633e-23	0.011645251352368205	0.010341309335120914
stim_passive_temp_FE	sensory_thalamus_L	high_motion_subject_exclude	26	1.0	0.0	0.011645251352368205	0.013171455442296484
stim_passive_temp_FE	sensory_thalamus_R	fd_bad_run_exclude	33	0.9919321020262358	2.2366713986447298e-29	0.016232128234784766	0.015221658409714248
stim_passive_temp_FE	sensory_thalamus_R	high_motion_subject_exclude	26	1.0	0.0	0.016232128234784766	0.017116450167332705
stim_up_FE	expl_amygdala_L	fd_bad_run_exclude	28	1.0	0.0	-0.0012850646515179312	-0.003083607543625736
stim_up_FE	expl_amygdala_L	high_motion_subject_exclude	26	1.0	0.0	-0.0012850646515179312	-0.0042309350862454334
stim_up_FE	expl_amygdala_R	fd_bad_run_exclude	28	1.0	0.0	-0.004667934949269913	-0.0038760204188292846
stim_up_FE	expl_amygdala_R	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	-0.004667934949269913	-0.0042388643599294415
stim_up_FE	expl_hippocampus_L	fd_bad_run_exclude	28	0.9999999999999998	4.049406555015048e-201	-0.0012469207964992772	-0.0022719596693475197
stim_up_FE	expl_hippocampus_L	high_motion_subject_exclude	26	1.0	0.0	-0.0012469207964992772	-0.0025465967113492438
stim_up_FE	expl_hippocampus_R	fd_bad_run_exclude	28	1.0	0.0	-0.001056820503436029	-0.0015992118070633815
stim_up_FE	expl_hippocampus_R	high_motion_subject_exclude	26	1.0	0.0	-0.001056820503436029	-0.0017069962923415005
stim_up_FE	expl_hypothalamus	fd_bad_run_exclude	28	0.9999999999999999	0.0	0.011881767525196527	0.007448887294490955
stim_up_FE	expl_hypothalamus	high_motion_subject_exclude	26	0.9999999999999998	9.483191043163456e-186	0.011881767525196527	0.0033553788313069022
