set_name	effect	family	roi	measure	n	mean	sd	se	t	p	dz	ci_lo_boot	ci_hi_boot	q_fdr_family	q_fdr_effect_all_rois
fd_bad_run_exclude	stim_up_temp_FE	targeted_regulatory_value	reg_dlPFC_IFJ_R	roi_mean_beta	28	-0.002767818921711296	0.03849453351380796	0.00727478303664123	-0.3804675559079215	0.7065752785555431	-0.07190160963292311	-0.015979857723868916	0.011983920208565119	0.7065752785555431	0.7507211178375713
fd_bad_run_exclude	stim_up_temp_FE	targeted_regulatory_value	reg_mOFC	roi_mean_beta	28	-0.0047460201063326424	0.02407296354636259	0.004549362490285637	-1.0432275107703404	0.30609411531456177	-0.19715146816851983	-0.013182220294921925	0.00424733610624181	0.6048369238286249	0.6996436921475697
fd_bad_run_exclude	stim_up_temp_FE	targeted_regulatory_value	reg_pgACC_rACC	roi_mean_beta	28	-0.016850865859721256	0.0338420814355647	0.006395552237664281	-2.6347788640493315	0.013773571530269348	-0.49792640242312797	-0.029207645982907187	-0.0053053149479508075	0.05509428612107739	0.11018857224215478
fd_bad_run_exclude	stim_up_temp_FE	targeted_regulatory_value	reg_vmPFC	roi_mean_beta	28	-0.04090215634953763	0.07450910427266307	0.014080897165403327	-2.904797604092583	0.007246368344707942	-0.5489551478146595	-0.06954365682280955	-0.014987006137796145	0.05509428612107739	0.11018857224215478
fd_bad_run_exclude	stim_up_temp_FE	targeted_regulatory_value	reg_vmPFC_mOFC	roi_mean_beta	28	-0.021249450211014067	0.040699258870228294	0.0076914369653759765	-2.7627412545498693	0.010190661037596256	-0.5221090211683963	-0.03593561316561785	-0.006764892845239956	0.05509428612107739	0.11018857224215478
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_S1_L	roi_mean_beta	28	-0.005489010085251981	0.031828774036998644	0.006015072902711983	-0.9125425699790242	0.36955982002721244	-0.17245433578030384	-0.01724666881169209	0.006186760199800894	0.5867997777085735	0.7001279791902892
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_S1_R	roi_mean_beta	28	-0.004745643844963914	0.031120265829515128	0.005881177437079873	-0.8069207052049471	0.4267634746971444	-0.15249367955151089	-0.01600371201661801	0.005976085563536666	0.5867997777085735	0.7001279791902892
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_S2_operculum_L	roi_mean_beta	28	0.006230681218897059	0.02514182847052996	0.004751358974176121	1.3113471856706957	0.20078339206989043	0.24782132398207884	-0.0026735132153459873	0.015372896039687983	0.5521543281921987	0.5840971405669539
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_S2_operculum_R	roi_mean_beta	28	0.008432768293589885	0.03276528766903577	0.006192057343411417	1.36186857225453	0.1844950101226699	0.2573689686100061	-0.0033426144680041552	0.02038065785039049	0.5521543281921987	0.5840971405669539
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_dACC_MCC	roi_mean_beta	28	0.007131321738207979	0.02058823934335966	0.0038908115168003864	1.8328622981131786	0.07787277922404877	0.34637841630241434	-0.00010326499676531442	0.015066982185193664	0.5521543281921987	0.3114911168961951
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_insula_all_L	roi_mean_beta	28	-0.003629833272238362	0.03204758543191103	0.00605642436949522	-0.5993360192064767	0.553945191755369	-0.11326386132741206	-0.015200047490309641	0.008573265245000319	0.6770441232565622	0.7385935890071588
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_insula_all_R	roi_mean_beta	28	0.006305123153392093	0.03704438005182823	0.0070007297921213935	0.9006379821269298	0.37574440004963283	0.1702045801433494	-0.006565258160428909	0.020665402790837104	0.5867997777085735	0.7001279791902892
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_posterior_insula_L	roi_mean_beta	28	-0.002685268667326974	0.030772070592723914	0.005815374722490816	-0.4617533341302607	0.647957141361281	-0.0872631777973988	-0.01286852384676292	0.008796218872885196	0.7127528554974092	0.7405224472700355
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_posterior_insula_R	roi_mean_beta	28	-0.002124258973968348	0.031895441409514697	0.006027671851871952	-0.3524178200425159	0.7272610829051472	-0.06660070781571509	-0.013671224730413606	0.009380929033380066	0.7272610829051472	0.7507211178375713
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_thalamus_L	roi_mean_beta	28	0.004129631071659138	0.025586962267053016	0.004835481354586837	0.8540268835370143	0.40060409460877533	0.16139591048589016	-0.004706543533861155	0.013597313697521578	0.5867997777085735	0.7001279791902892
fd_bad_run_exclude	stim_up_temp_FE	targeted_sensory	sensory_thalamus_R	roi_mean_beta	28	0.006099713953777349	0.024187971914227457	0.004571097028861485	1.3344092053317438	0.19321530350664773	0.2521796360359371	-0.002533186879009008	0.015010904552140603	0.5521543281921987	0.5840971405669539
