subject	run	run_index	trial_in_run	global_trial_index	trial_id	condition	is_reg	is_up	is_down	up_first	order_label	temperature_raw	temperature_z_subject	rating_raw	rating_z_subject	expected_pain_raw	prediction_error_raw	expected_pain_z	prediction_error_z	reg_success_raw	reg_success_z	abs_prediction_error_z	trial_in_run_c	run_centered_subject	global_trial_z_subject	prev_rating_z_subject	prev_temperature_z_subject	stim_onset_runrel	rating_onset_runrel	stim_duration	rating_duration
sub-01	1	1	1	1	sub-01_run-01_trial-01	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	103.0	0.2048057740372994	109.26751844386959	-6.267518443869591	0.3366519996584702	-0.1318462256211708			0.1318462256211708	-5.0	-4.0	-1.7142857142857142			10.216	29.246	12.5	11.0
sub-01	1	1	2	2	sub-01_run-01_trial-02	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	3.0	-1.6800291483173544	84.43896438337181	-81.43896438337181	-0.19321349680080985	-1.4868156515165445			1.4868156515165445	-4.0	-4.0	-1.6785714285714286	0.2048057740372994	-0.1598070188904984	49.473	68.487	12.5	11.0
sub-01	1	1	3	3	sub-01_run-01_trial-03	passive	0	0	0	1	up_first	42.3	-1.5077444825755166	2.0	-1.698877497540901	59.61041032287402	-57.61041032287402	-0.7230789932600896	-0.9757985042808113			0.9757985042808113	-3.0	-4.0	-1.6428571428571428	-1.6800291483173544	-0.8337757507330076	85.723	103.756	12.5	11.0
sub-01	1	1	4	4	sub-01_run-01_trial-04	passive	0	0	0	1	up_first	45.3	0.5141617129520106	104.0	0.223654123260846	123.68835263947155	-19.688352639471546	0.6531948266619473	-0.4295407034011013			0.4295407034011013	-2.0	-4.0	-1.6071428571428572	-1.698877497540901	-1.5077444825755166	120.992	138.011	12.5	11.0
sub-01	1	1	5	5	sub-01_run-01_trial-05	passive	0	0	0	1	up_first	42.3	-1.5077444825755166	104.0	0.223654123260846	54.406550390426105	49.593449609573895	-0.8297403279879909	1.053394451248837			1.053394451248837	-1.0	-4.0	-1.5714285714285714	0.223654123260846	0.5141617129520106	157.241	176.255	12.5	11.0
sub-01	1	1	6	6	sub-01_run-01_trial-06	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	105.0	0.2425024724843925	74.03124451847599	30.968755481524013	-0.4065361662566125	0.649038638741005			0.649038638741005	0.0	-4.0	-1.5357142857142858	0.223654123260846	-1.5077444825755166	194.488	214.515	12.5	11.0
sub-01	1	1	7	7	sub-01_run-01_trial-07	passive	0	0	0	1	up_first	46.3	1.1881304447945198	109.0	0.3178958693785786	138.10918683507356	-29.109186835073558	0.9697376536654245	-0.6518417842868459			0.6518417842868459	1.0	-4.0	-1.5	0.2425024724843925	-0.8337757507330076	230.737	248.754	12.5	11.0
sub-01	1	1	8	8	sub-01_run-01_trial-08	passive	0	0	0	1	up_first	46.3	1.1881304447945198	116.0	0.4498343139434044	135.5072568688496	-19.507256868849595	0.9164069863014739	-0.4665726723580695			0.4665726723580695	2.0	-4.0	-1.4642857142857142	0.3178958693785786	1.1881304447945198	267.984	286.017	12.5	11.0
sub-01	1	1	9	9	sub-01_run-01_trial-09	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	112.0	0.3744409170492183	88.45207871407796	23.547921285922044	-0.08999333925313516	0.46443425630235347			0.46443425630235347	3.0	-4.0	-1.4285714285714286	0.4498343139434044	1.1881304447945198	304.25	324.277	12.5	11.0
sub-01	1	1	10	10	sub-01_run-01_trial-10	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	105.0	0.2425024724843925	85.85014874785399	19.149851252146007	-0.14332400661708583	0.3858264791014783			0.3858264791014783	4.0	-4.0	-1.3928571428571428	0.3744409170492183	-0.1598070188904984	341.513	358.532	12.5	11.0
sub-01	1	1	11	11	sub-01_run-01_trial-11	passive	0	0	0	1	up_first	45.3	0.5141617129520106	103.0	0.2048057740372994	105.47484287590386	-2.4748428759038603	0.27988015511429265	-0.07507438107699324			0.07507438107699324	5.0	-4.0	-1.3571428571428572	0.2425024724843925	-0.1598070188904984	376.765	397.773	12.5	11.0
sub-01	2	2	1	12	sub-01_run-02_trial-01	passive	0	0	0	1	up_first	45.3	0.5141617129520106	130.0	0.713711203073056	130.8054079482991	-0.8054079482990915	0.7934898668088004	-0.07977866373574438			0.07977866373574438	-5.0	-3.0	-1.3214285714285714	0.2048057740372994	0.5141617129520106	10.216000000000008	28.233000000000004	12.5	11.0
sub-01	2	2	2	13	sub-01_run-02_trial-02	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	120.0	0.5252277108375906	105.97685388780133	14.023146112198674	0.2636243703495206	0.26160334048807			0.26160334048807	-4.0	-3.0	-1.2857142857142858	0.713711203073056	0.5141617129520106	47.46300000000002	65.49599999999998	12.5	11.0
sub-01	2	2	3	14	sub-01_run-02_trial-03	passive	0	0	0	1	up_first	46.3	1.1881304447945198	133.0	0.7702562507436956	147.828172110125	-14.828172110124996	1.1633633611762284	-0.39310711043253277			0.39310711043253277	-3.0	-3.0	-1.25	0.5252277108375906	-0.1598070188904984	82.73200000000003	102.759	12.5	11.0
sub-01	2	2	4	15	sub-01_run-02_trial-04	passive	0	0	0	1	up_first	45.3	0.5141617129520106	126.0	0.6383178061788698	122.99961804962724	3.0003819503727556	0.6334978647169484	0.00481994146192144			0.00481994146192144	-2.0	-3.0	-1.2142857142857142	0.7702562507436956	1.1881304447945198	120.99199999999996	140.00599999999997	12.5	11.0
sub-01	2	2	5	16	sub-01_run-02_trial-05	passive	0	0	0	1	up_first	42.3	-1.5077444825755166	107.0	0.2801991709314856	53.71781580058178	53.28218419941822	-0.8494372899329898	1.1296364608644756			1.1296364608644756	-1.0	-3.0	-1.1785714285714286	0.6383178061788698	0.5141617129520106	159.236	176.23900000000003	12.5	11.0
sub-01	2	2	6	17	sub-01_run-02_trial-06	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	104.0	0.223654123260846	73.34250992863167	30.65749007136833	-0.4262331282016114	0.6498872514624574			0.6498872514624574	0.0	-3.0	-1.1428571428571428	0.2801991709314856	-1.5077444825755166	193.47400000000005	212.48800000000008	12.5	11.0
sub-01	2	2	7	18	sub-01_run-02_trial-07	passive	0	0	0	1	up_first	45.3	0.5141617129520106	121.0	0.5440760600611372	115.19382815095538	5.806171849044617	0.4735058626250965	0.0705701974360407			0.0705701974360407	1.0	-3.0	-1.1071428571428572	0.223654123260846	-0.8337757507330076	229.72400000000005	246.74300000000005	12.5	11.0
sub-01	2	2	8	19	sub-01_run-02_trial-08	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	109.0	0.3178958693785786	68.13864999618376	40.86135000381624	-0.5328944629295128	0.8507903323080914			0.8507903323080914	2.0	-3.0	-1.0714285714285714	0.5440760600611372	0.5141617129520106	264.976	285.004	12.5	11.0
sub-01	2	2	9	20	sub-01_run-02_trial-09	passive	0	0	0	1	up_first	46.3	1.1881304447945198	132.0	0.7514079015201491	132.21659231278127	-0.21659231278127322	0.8433793569925243	-0.09197145547237517			0.09197145547237517	3.0	-3.0	-1.0357142857142858	0.3178958693785786	-0.8337757507330076	303.236	324.245	12.5	11.0
sub-01	2	2	10	21	sub-01_run-02_trial-10	passive	0	0	0	1	up_first	42.3	-1.5077444825755166	105.0	0.2425024724843925	40.70816596946201	64.29183403053798	-1.116090626752743	1.3585930992371356			1.3585930992371356	4.0	-3.0	-1.0	0.7514079015201491	1.1881304447945198	344.472	362.505	12.5	11.0
sub-01	2	2	11	22	sub-01_run-02_trial-11	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	118.0	0.4875310123904975	82.55948419178573	35.44051580821427	-0.2163516359260354	0.7038826483165329			0.7038826483165329	5.0	-3.0	-0.9642857142857144	0.2425024724843925	-1.5077444825755166	380.73800000000006	399.768	12.5	11.0
sub-01	3	3	1	23	sub-01_run-03_trial-01	up	1	1	0	1	up_first	43.3	-0.8337757507330076	145.0	0.996436441426254	84.20045363065769	60.79954636934231	-0.20790960808424144	1.2043460495104954	60.79954636934231	1.2043460495104954	1.2043460495104954	-4.5	-2.0	-0.9285714285714286	0.4875310123904975	-0.1598070188904984	10.216000000000008	30.227999999999952	12.5	11.0
sub-01	3	3	2	24	sub-01_run-03_trial-02	up	1	1	0	1	up_first	45.3	0.5141617129520106	150.0	1.0906781875439868	126.05177185298139	23.94822814701861	0.6918293827424663	0.3988488048015205	23.94822814701861	0.3988488048015205	0.3988488048015205	-3.5	-2.0	-0.8928571428571429	0.996436441426254	-0.8337757507330076	49.457	67.47400000000005	12.5	11.0
sub-01	3	3	3	25	sub-01_run-03_trial-03	up	1	1	0	1	up_first	44.3	-0.1598070188904984	124.0	0.6006211077317768	101.22321779248361	22.77678220751639	0.16196388628318653	0.43865722144859026	22.77678220751639	0.43865722144859026	0.43865722144859026	-2.5	-2.0	-0.8571428571428571	1.0906781875439868	0.5141617129520106	84.71000000000004	103.74	12.5	11.0
sub-01	3	3	4	26	sub-01_run-03_trial-04	up	1	1	0	1	up_first	45.3	0.5141617129520106	127.0	0.6571661554024164	120.84791192053348	6.152088079466523	0.585168048014565	0.0719981073878514	6.152088079466523	0.0719981073878514	0.0719981073878514	-1.5	-2.0	-0.8214285714285714	0.6006211077317768	-0.1598070188904984	123.96699999999998	141.98400000000004	12.5	11.0
sub-01	3	3	5	27	sub-01_run-03_trial-05	up	1	1	0	1	up_first	42.3	-1.5077444825755166	115.0	0.4309859647198579	51.56610967148804	63.43389032851196	-0.8977671066353731	1.328753071355231	63.43389032851196	1.328753071355231	1.328753071355231	-0.5	-2.0	-0.7857142857142857	0.6571661554024164	0.5141617129520106	160.21699999999998	179.24699999999996	12.5	11.0
sub-01	3	3	6	28	sub-01_run-03_trial-06	up	1	1	0	1	up_first	42.3	-1.5077444825755166	106.0	0.261350821707939	48.96417970526408	57.03582029473592	-0.9510977739993238	1.2124485957072628	57.03582029473592	1.2124485957072628	1.2124485957072628	0.5	-2.0	-0.75	0.4309859647198579	-1.5077444825755166	197.48	214.499	12.5	11.0
sub-01	3	3	7	29	sub-01_run-03_trial-07	up	1	1	0	1	up_first	44.3	-0.1598070188904984	109.0	0.3178958693785786	90.81549792758778	18.184502072412215	-0.05135878317261613	0.3692546525511947	18.184502072412215	0.3692546525511947	0.3692546525511947	1.5	-2.0	-0.7142857142857143	0.261350821707939	-1.5077444825755166	230.721	249.7349999999999	12.5	11.0
sub-01	3	3	8	30	sub-01_run-03_trial-08	up	1	1	0	1	up_first	43.3	-0.8337757507330076	105.0	0.2425024724843925	65.98694386708999	39.01305613291001	-0.581224279631896	0.8237267521162885	39.01305613291001	0.8237267521162885	0.8237267521162885	2.5	-2.0	-0.6785714285714286	0.3178958693785786	-0.1598070188904984	267.9680000000001	287.9949999999999	12.5	11.0
sub-01	3	3	9	31	sub-01_run-03_trial-09	up	1	1	0	1	up_first	46.3	1.1881304447945198	112.0	0.3744409170492183	130.06488618368752	-18.06488618368752	0.7950495402901411	-0.4206086232409228	-18.06488618368752	-0.4206086232409228	0.4206086232409228	3.5	-2.0	-0.6428571428571429	0.2425024724843925	-0.8337757507330076	307.2249999999999	325.242	12.5	11.0
sub-01	3	3	10	32	sub-01_run-03_trial-10	up	1	1	0	1	up_first	46.3	1.1881304447945198	131.0	0.7325595522966025	127.46295621746357	3.537043782536429	0.7417188729261904	-0.009159320629587908	3.537043782536429	-0.009159320629587908	0.009159320629587908	4.5	-2.0	-0.6071428571428571	0.3744409170492183	1.1881304447945198	342.47800000000007	363.50299999999993	12.5	11.0
sub-01	4	4	1	33	sub-01_run-04_trial-01	passive	0	0	0	1	up_first	46.3	1.1881304447945198	159.0	1.2603133305559056	151.1685431944719	7.8314568055280915	1.2247282087879046	0.035585121768000993			0.035585121768000993	-5.0	-1.0	-0.5714285714285714	0.7325595522966025	1.1881304447945198	10.215999999999894	31.22499999999991	12.5	11.0
sub-01	4	4	2	34	sub-01_run-04_trial-02	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	120.0	0.5252277108375906	81.88674094542647	38.11325905457353	-0.258206945862034	0.7834346566996246			0.7834346566996246	-4.0	-1.0	-0.5357142857142857	1.2603133305559056	1.1881304447945198	50.45499999999993	68.48800000000006	12.5	11.0
sub-01	4	4	3	35	sub-01_run-04_trial-03	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	104.0	0.223654123260846	101.51143507347633	2.488564926523665	0.16499721586934465	0.05865690739150134			0.05865690739150134	-3.0	-1.0	-0.5	0.5252277108375906	-0.8337757507330076	86.721	105.75099999999998	12.5	11.0
sub-01	4	4	4	36	sub-01_run-04_trial-04	passive	0	0	0	1	up_first	42.3	-1.5077444825755166	105.0	0.2425024724843925	54.45625691870472	50.54374308129528	-0.8414031096852643	1.0839055821696568			1.0839055821696568	-2.0	-1.0	-0.4642857142857143	0.223654123260846	-0.1598070188904984	122.98700000000008	141.01999999999998	12.5	11.0
sub-01	4	4	5	37	sub-01_run-04_trial-05	passive	0	0	0	1	up_first	42.3	-1.5077444825755166	109.0	0.3178958693785786	51.854326952480754	57.145673047519246	-0.894733777049215	1.2126296464277937			1.2126296464277937	-1.0	-1.0	-0.4285714285714285	0.2425024724843925	-1.5077444825755166	161.24700000000007	181.25800000000004	12.5	11.0
sub-01	4	4	6	38	sub-01_run-04_trial-06	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	114.0	0.4121376154963114	93.70564517480447	20.294354825195526	0.005005213777492645	0.40713240171881876			0.40713240171881876	0.0	-1.0	-0.3928571428571428	0.3178958693785786	-1.5077444825755166	199.491	219.51900000000003	12.5	11.0
sub-01	4	4	7	39	sub-01_run-04_trial-07	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	107.0	0.2801991709314856	68.87709111430668	38.12290888569332	-0.5248602826817873	0.8050594536132729			0.8050594536132729	1.0	-1.0	-0.3571428571428571	0.4121376154963114	-0.1598070188904984	236.7539999999999	255.76800000000003	12.5	11.0
sub-01	4	4	8	40	sub-01_run-04_trial-08	passive	0	0	0	1	up_first	45.3	0.5141617129520106	122.0	0.5629244092846837	110.72840933663038	11.271590663369622	0.37487870814492047	0.1880457011397632			0.1880457011397632	2.0	-1.0	-0.3214285714285714	0.2801991709314856	-0.8337757507330076	274.001	293.03099999999995	12.5	11.0
sub-01	4	4	9	41	sub-01_run-04_trial-09	passive	0	0	0	1	up_first	45.3	0.5141617129520106	114.0	0.4121376154963114	108.12647937040644	5.873520629593557	0.3215480407809698	0.09058957471534157			0.09058957471534157	3.0	-1.0	-0.2857142857142857	0.5629244092846837	0.5141617129520106	310.26700000000005	327.28600000000006	12.5	11.0
sub-01	4	4	10	42	sub-01_run-04_trial-10	passive	0	0	0	1	up_first	46.3	1.1881304447945198	130.0	0.713711203073056	127.75117349845631	2.2488265015436895	0.7447522025123485	-0.031040999439292505			0.031040999439292505	4.0	-1.0	-0.25	0.4121376154963114	0.5141617129520106	343.50800000000004	360.527	12.5	11.0
sub-01	4	4	11	43	sub-01_run-04_trial-11	passive	0	0	0	1	up_first	46.3	1.1881304447945198	123.0	0.5817727585082302	125.14924353223235	-2.1492435322323473	0.6914215351483979	-0.1096487766401677			0.1096487766401677	5.0	-1.0	-0.2142857142857142	0.713711203073056	1.1881304447945198	378.76	396.7929999999999	12.5	11.0
sub-01	5	5	1	44	sub-01_run-05_trial-01	passive	0	0	0	1	up_first	47.3	1.862099176637029	170.0	1.4676451720149175	171.73145486289144	-1.7314548628914395	1.6903724949790844	-0.22272732296416686			0.22272732296416686	-5.0	0.0	-0.1785714285714285	0.5817727585082302	1.1881304447945198	10.215999999999894	29.230000000000015	12.5	11.0
sub-01	5	5	2	45	sub-01_run-05_trial-02	passive	0	0	0	1	up_first	46.3	1.1881304447945198	132.0	0.7514079015201491	146.90290080239365	-14.902900802393646	1.1605069985198044	-0.4090990969996553			0.4090990969996553	-4.0	0.0	-0.1428571428571428	1.4676451720149175	1.862099176637029	47.462999999999965	64.48199999999997	12.5	11.0
sub-01	5	5	3	46	sub-01_run-05_trial-03	passive	0	0	0	1	up_first	46.3	1.1881304447945198	123.0	0.5817727585082302	144.30097083616968	-21.300970836169682	1.1071763311558538	-0.5254035726476236			0.5254035726476236	-3.0	0.0	-0.1071428571428571	0.7514079015201491	1.1881304447945198	83.71199999999999	101.72900000000004	12.5	11.0
sub-01	5	5	4	47	sub-01_run-05_trial-04	passive	0	0	0	1	up_first	45.3	0.5141617129520106	110.0	0.3367442186021252	119.4724167756719	-9.472416775671903	0.5773108346965741	-0.24056661609444885			0.24056661609444885	-2.0	0.0	-0.0714285714285714	0.5817727585082302	1.1881304447945198	118.96399999999994	137.9780000000001	12.5	11.0
sub-01	5	5	5	48	sub-01_run-05_trial-05	passive	0	0	0	1	up_first	45.3	0.5141617129520106	115.0	0.4309859647198579	116.87048680944794	-1.8704868094479394	0.5239801673326234	-0.09299420261276553			0.09299420261276553	-1.0	0.0	-0.0357142857142857	0.3367442186021252	0.5141617129520106	155.21399999999994	173.24700000000007	12.5	11.0
sub-01	5	5	6	49	sub-01_run-05_trial-06	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	103.0	0.2048057740372994	92.04193274895016	10.95806725104984	-0.005885329126656496	0.2106911031639559			0.2106911031639559	0.0	0.0	0.0	0.4309859647198579	0.5141617129520106	189.46900000000005	208.499	12.5	11.0
sub-01	5	5	7	50	sub-01_run-05_trial-07	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	105.0	0.2425024724843925	89.44000278272621	15.55999721727379	-0.05921599649060716	0.30171846897499965			0.30171846897499965	1.0	0.0	0.0357142857142857	0.2048057740372994	-0.1598070188904984	226.732	247.7570000000001	12.5	11.0
sub-01	5	5	8	51	sub-01_run-05_trial-08	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	108.0	0.2990475201550321	64.61144872222842	43.38855127777158	-0.5890814929498871	0.8881290131049192			0.8881290131049192	2.0	0.0	0.0714285714285714	0.2425024724843925	-0.1598070188904984	267.9839999999999	284.9870000000001	12.5	11.0
sub-01	5	5	9	52	sub-01_run-05_trial-09	passive	0	0	0	1	up_first	47.3	1.862099176637029	149.0	1.0718298383204403	150.91601513309982	-1.916015133099819	1.2637271560674792	-0.1918973177470389			0.1918973177470389	3.0	0.0	0.1071428571428571	0.2990475201550321	-0.8337757507330076	302.222	322.2339999999999	12.5	11.0
sub-01	5	5	10	53	sub-01_run-05_trial-10	passive	0	0	0	1	up_first	47.3	1.862099176637029	161.0	1.2980100290029988	148.31408516687586	12.685914833124144	1.2103964887035283	0.08761354029947044			0.08761354029947044	4.0	0.0	0.1428571428571428	1.0718298383204403	1.862099176637029	340.4659999999999	360.4770000000001	12.5	11.0
sub-01	5	5	11	54	sub-01_run-05_trial-11	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	3.0	-1.6800291483173544	56.805658823556556	-53.805658823556556	-0.7490734950417391	-0.9309556532756152			0.9309556532756152	5.0	0.0	0.1785714285714285	1.2980100290029988	1.862099176637029	379.7070000000001	397.72399999999993	12.5	11.0
sub-01	6	6	1	55	sub-01_run-06_trial-01	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	137.0	0.8456496476378818	103.71482176567575	33.28517823432425	0.2332009614464613	0.6124486861914205			0.6124486861914205	-5.0	1.0	0.2142857142857142	-1.6800291483173544	-0.8337757507330076	10.217000000000098	28.25	12.5	11.0
sub-01	6	6	2	56	sub-01_run-06_trial-02	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	10.0	-1.5480907037525289	78.88626770517797	-68.88626770517797	-0.29666453501281875	-1.2514261687397101			1.2514261687397101	-4.0	1.0	0.25	0.8456496476378818	-0.1598070188904984	47.48000000000002	68.50500000000011	12.5	11.0
sub-01	6	6	3	57	sub-01_run-06_trial-03	passive	0	0	0	1	up_first	47.3	1.862099176637029	181.0	1.6749770134739297	165.19083411604933	15.80916588395067	1.5561441140045476	0.11883289946938214			0.11883289946938214	-3.0	1.0	0.2857142857142857	-1.5480907037525289	-0.8337757507330076	86.73700000000008	104.7539999999999	12.5	11.0
sub-01	6	6	4	58	sub-01_run-06_trial-04	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	134.0	0.7891045999672421	73.68240777273006	60.31759222726994	-0.40332586974072004	1.1924304697079622			1.1924304697079622	-2.0	1.0	0.3214285714285714	1.6749770134739297	1.862099176637029	123.98399999999992	142.99800000000005	12.5	11.0
sub-01	6	6	5	59	sub-01_run-06_trial-05	passive	0	0	0	1	up_first	46.3	1.1881304447945198	124.0	0.6006211077317768	137.7603500893276	-13.760350089327602	0.9729479501813171	-0.3723268424495403			0.3723268424495403	-1.0	1.0	0.3571428571428571	0.7891045999672421	-0.8337757507330076	161.23100000000022	179.26400000000012	12.5	11.0
sub-01	6	6	6	60	sub-01_run-06_trial-06	passive	0	0	0	1	up_first	45.3	0.5141617129520106	140.0	0.9021946953085214	112.93179602882981	27.068203971170192	0.44308245372203714	0.4591122415864842			0.4591122415864842	0.0	1.0	0.3928571428571428	0.6006211077317768	1.1881304447945198	199.491	216.49400000000017	12.5	11.0
sub-01	6	6	7	61	sub-01_run-06_trial-07	passive	0	0	0	1	up_first	45.3	0.5141617129520106	132.0	0.7514079015201491	110.32986606260586	21.67013393739414	0.3897517863580865	0.36165611516206264			0.36165611516206264	1.0	1.0	0.4285714285714285	0.9021946953085214	0.5141617129520106	233.7289999999998	253.741	12.5	11.0
sub-01	6	6	8	62	sub-01_run-06_trial-08	passive	0	0	0	1	up_first	46.3	1.1881304447945198	150.0	1.0906781875439868	129.95456019065574	20.04543980934426	0.812955948089465	0.2777222394545218			0.2777222394545218	2.0	1.0	0.4642857142857143	0.7514079015201491	0.5141617129520106	270.9760000000001	290.9870000000001	12.5	11.0
sub-01	6	6	9	63	sub-01_run-06_trial-09	passive	0	0	0	1	up_first	47.3	1.862099176637029	159.0	1.2603133305559056	149.5792543187056	9.420745681294392	1.2361601098208435	0.024153220735062098			0.024153220735062098	3.0	1.0	0.5	1.0906781875439868	1.1881304447945198	308.223	325.24200000000025	12.5	11.0
sub-01	6	6	10	64	sub-01_run-06_trial-10	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	126.0	0.6383178061788698	80.29745206966015	45.70254793033985	-0.2467750448290947	0.8850928510079645			0.8850928510079645	4.0	1.0	0.5357142857142857	1.2603133305559056	1.862099176637029	343.4749999999999	362.5050000000001	12.5	11.0
sub-01	6	6	11	65	sub-01_run-06_trial-11	passive	0	0	0	1	up_first	44.3	-0.1598070188904984	123.0	0.5817727585082302	77.6955221034362	45.304477896563796	-0.3001057121930454	0.8818784707012756			0.8818784707012756	5.0	1.0	0.5714285714285714	0.6383178061788698	-0.1598070188904984	380.73799999999983	399.752	12.5	11.0
sub-01	7	7	1	66	sub-01_run-07_trial-01	down	1	0	1	1	up_first	43.3	-0.8337757507330076	7.0	-1.6046357514231684	79.17742348535592	-72.17742348535592	-0.31424275091996534	-1.2903930005032032	72.17742348535592	1.2903930005032032	1.2903930005032032	-4.5	2.0	0.6071428571428571	0.5817727585082302	-0.1598070188904984	10.215999999999894	28.23300000000017	12.5	11.0
sub-01	7	7	2	67	sub-01_run-07_trial-02	down	1	0	1	1	up_first	45.3	0.5141617129520106	9.0	-1.5669390529760752	121.02874170767961	-112.02874170767961	0.5854962399067426	-2.1524352928828177	112.02874170767961	2.1524352928828177	2.1524352928828177	-3.5	2.0	0.6428571428571429	-1.6046357514231684	-0.8337757507330076	48.46000000000004	67.47400000000016	12.5	11.0
sub-01	7	7	3	68	sub-01_run-07_trial-03	down	1	0	1	1	up_first	44.3	-0.1598070188904984	4.0	-1.661180799093808	96.20018764718183	-92.20018764718183	0.0556307434474627	-1.7168115425412707	92.20018764718183	1.7168115425412707	1.7168115425412707	-2.5	2.0	0.6785714285714286	-1.5669390529760752	0.5141617129520106	83.69599999999991	104.721	12.5	11.0
sub-01	7	7	4	69	sub-01_run-07_trial-04	down	1	0	1	1	up_first	45.3	0.5141617129520106	4.0	-1.661180799093808	115.8248817752317	-111.8248817752317	0.4788349051788412	-2.140015704272649	111.8248817752317	2.140015704272649	2.140015704272649	-1.5	2.0	0.7142857142857143	-1.661180799093808	-0.1598070188904984	122.95299999999996	140.9699999999998	12.5	11.0
sub-01	7	7	5	70	sub-01_run-07_trial-05	down	1	0	1	1	up_first	42.3	-1.5077444825755166	2.0	-1.698877497540901	46.54307952618627	-44.54307952618627	-1.004100249471097	-0.6947772480698038	44.54307952618627	0.6947772480698038	0.6947772480698038	-0.5	2.0	0.75	-1.661180799093808	0.5141617129520106	158.20600000000013	177.23599999999988	12.5	11.0
sub-01	7	7	6	71	sub-01_run-07_trial-06	down	1	0	1	1	up_first	42.3	-1.5077444825755166	0.0	-1.736574195987994	43.941149559962305	-43.941149559962305	-1.0574309168350478	-0.6791432791529461	43.941149559962305	0.6791432791529461	0.6791432791529461	0.5	2.0	0.7857142857142857	-1.698877497540901	-1.5077444825755166	195.46900000000005	213.50199999999995	12.5	11.0
sub-01	7	7	7	72	sub-01_run-07_trial-07	down	1	0	1	1	up_first	44.3	-0.1598070188904984	1.0	-1.7177258467644476	85.79246778228601	-84.79246778228601	-0.15769192600833998	-1.5600339207561076	84.79246778228601	1.5600339207561076	1.5600339207561076	1.5	2.0	0.8214285714285714	-1.736574195987994	-1.5077444825755166	232.732	251.74600000000007	12.5	11.0
sub-01	7	7	8	73	sub-01_run-07_trial-08	down	1	0	1	1	up_first	43.3	-0.8337757507330076	2.0	-1.698877497540901	60.96391372178822	-58.96391372178822	-0.68755742246762	-1.011320075073281	58.96391372178822	1.011320075073281	1.011320075073281	2.5	2.0	0.8571428571428571	-1.7177258467644476	-0.1598070188904984	270.9760000000001	287.9949999999999	12.5	11.0
sub-01	7	7	9	74	sub-01_run-07_trial-09	down	1	0	1	1	up_first	46.3	1.1881304447945198	0.0	-1.736574195987994	125.04185603838577	-125.04185603838577	0.6887163974544172	-2.425290593442411	125.04185603838577	2.425290593442411	2.425290593442411	3.5	2.0	0.8928571428571429	-1.698877497540901	-0.8337757507330076	305.2310000000002	325.259	12.5	11.0
sub-01	7	7	10	75	sub-01_run-07_trial-10	down	1	0	1	1	up_first	46.3	1.1881304447945198	105.0	0.2425024724843925	122.43992607216181	-17.43992607216181	0.6353857300904665	-0.392883257606074	17.43992607216181	0.392883257606074	0.392883257606074	4.5	2.0	0.9285714285714286	-1.736574195987994	1.1881304447945198	342.49400000000014	362.5050000000001	12.5	11.0
sub-01	8	8	1	76	sub-01_run-08_trial-01	passive	0	0	0	1	up_first	43.3	-0.8337757507330076	120.0	0.5252277108375906	78.81761454179879	41.18238545820121	-0.31907950563544374	0.8443072164730343			0.8443072164730343	-5.0	3.0	0.9642857142857144	0.2425024724843925	1.1881304447945198	10.215999999999894	30.244000000000145	12.5	11.0
