subject	roi	roi_safe	beta_down	beta_passive	beta_up	up_minus_down	up_minus_passive	down_minus_passive	regulation_mean_minus_passive	target	family
sub-26	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	39.10678584224397	-229.74583937793088	241.3733766958566	202.26659085361263	471.1192160737874	268.85262522017484	369.9859206469812	control_dlPFC_IFJ_L	control
sub-27	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	-246.14664706616105	-89.89819539247868	-345.6371990458767	-99.49055197971563	-255.739003653398	-156.24845167368238	-205.9937276635402	control_dlPFC_IFJ_L	control
sub-28	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	587.590118501302	5.638813151779468	358.7946530623967	-228.79546543890524	353.15583991061726	581.9513053495225	467.5535726300699	control_dlPFC_IFJ_L	control
sub-29	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	48.936903394235166	-141.2970642830498	-359.5225238804785	-408.4594272747137	-218.2254595974287	190.23396767728497	-13.995745960071872	control_dlPFC_IFJ_L	control
sub-30	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	75.41925698848263	-40.81193861277636	548.1774007059121	472.7581437174295	588.9893393186884	116.231195601259	352.6102674599737	control_dlPFC_IFJ_L	control
sub-31	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	-112.76740729106112	-383.7919207052684	294.8038505432696	407.5712578343307	678.595771248538	271.02451341420726	474.8101423313726	control_dlPFC_IFJ_L	control
sub-32	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	895.4548248834587	280.9261211990392	1442.611118387064	547.1562935036052	1161.684997188025	614.5287036844196	888.1068504362221	control_dlPFC_IFJ_L	control
sub-33	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	336.378289841233	-78.3641892821752	-451.3393274172786	-787.7176172585116	-372.9751381351034	414.7424791234082	20.883670494152422	control_dlPFC_IFJ_L	control
sub-01	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	213.5069714804246	297.43436072793435	134.7219657853843	-78.7850056950403	-162.71239494255005	-83.92738924750975	-123.3198920950299	control_dlPFC_IFJ_R	control
sub-02	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-459.41016805603874	18.179240645439428	1896.317836871812	2355.72800492785	1878.138596226372	-477.5894087014782	700.274593762447	control_dlPFC_IFJ_R	control
sub-03	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-771.5847748066737	-595.3616647836764	-314.03089399246875	457.553880814205	281.3307707912076	-176.2231100229974	52.55383038410514	control_dlPFC_IFJ_R	control
sub-04	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-639.7022959339331	-1003.0802594303864	-1504.341208688139	-864.6389127542059	-501.2609492577525	363.3779634964534	-68.94149288064943	control_dlPFC_IFJ_R	control
sub-05	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-468.9352425024861	80.15900882741786	323.0710481357082	792.0062906381943	242.9120393082904	-549.094251329904	-153.0911060108068	control_dlPFC_IFJ_R	control
sub-06	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-538.388595114215	-578.9308528433156	-1208.2180405431009	-669.8294454288858	-629.2871876997852	40.54225772910058	-294.3724649853424	control_dlPFC_IFJ_R	control
sub-07	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	626.3150658430216	82.85480659298429	-529.4120854961466	-1155.727151339168	-612.2668920891308	543.4602592500373	-34.4033164195468	control_dlPFC_IFJ_R	control
sub-08	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-923.687371650146	28.655415492592144	-706.2559774506442	217.43139419950197	-734.9113929432364	-952.3427871427384	-843.6270900429873	control_dlPFC_IFJ_R	control
sub-09	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-673.3674873005011	-273.46130037286486	84.59287159516543	757.9603588956666	358.0541719680303	-399.9061869276362	-20.92600747980299	control_dlPFC_IFJ_R	control
sub-10	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	1411.0940295704995	-238.9072095476868	-523.5414107300264	-1934.635440300526	-284.63420118233967	1650.0012391181865	682.6835189679233	control_dlPFC_IFJ_R	control
sub-11	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-147.36144203313043	476.9510206765141	593.1294103077812	740.4908523409116	116.17838963126712	-624.3124627096445	-254.06703653918868	control_dlPFC_IFJ_R	control
sub-12	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-877.928856007164	-307.28316324024775	251.31461194313877	1129.2434679503026	558.5977751833865	-570.6456927669162	-6.023958791764869	control_dlPFC_IFJ_R	control
sub-13	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-161.17639485844177	-124.73600724953285	144.70665482441905	305.8830496828608	269.44266207395185	-36.440387608908935	116.50113723252149	control_dlPFC_IFJ_R	control
sub-14	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-232.28328580370817	103.27497164188884	-177.40689083303582	54.87639497067235	-280.6818624749246	-335.558257445597	-308.12005996026085	control_dlPFC_IFJ_R	control
sub-15	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-280.0676474862004	319.1425972806759	-117.00329926751802	163.06434821868243	-436.1458965481939	-599.2102447668763	-517.678070657535	control_dlPFC_IFJ_R	control
sub-16	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	0.4674739597714051	-151.27651648995564	-632.3957200862194	-632.8631940459908	-481.1192035962638	151.74399044972705	-164.68760657326837	control_dlPFC_IFJ_R	control
sub-17	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	459.6746770361124	-21.58228587027769	-658.7374630678545	-1118.412140103967	-637.1551771975768	481.2569629063901	-77.94910714559336	control_dlPFC_IFJ_R	control
sub-18	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	12.632415506716688	207.71062092034907	-210.10488691235065	-222.73730241906733	-417.8155078326997	-195.0782054136324	-306.44685662316607	control_dlPFC_IFJ_R	control
sub-19	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-891.2973317606964	-153.95484790015618	170.2473978118645	1061.5447295725608	324.20224571202067	-737.3424838605401	-206.5701190742597	control_dlPFC_IFJ_R	control
sub-20	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-1365.2718334656588	-667.1465159940124	-590.2204251638221	775.0514083018367	76.92609083019022	-698.1253174716464	-310.59961332072817	control_dlPFC_IFJ_R	control
sub-21	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-37.935248828584	8.199115104468115	-661.4103012359758	-623.4750524073918	-669.6094163404439	-46.13436393305211	-357.871890136748	control_dlPFC_IFJ_R	control
sub-22	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-1824.0658208986576	21.138384723395024	-749.5252799266258	1074.540540972032	-770.6636646500208	-1845.2042056220528	-1307.9339351360368	control_dlPFC_IFJ_R	control
sub-23	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-287.3523142524656	-426.6268935018739	-610.3713042573684	-323.0189900049028	-183.74441075549447	139.2745792494083	-22.234915753043083	control_dlPFC_IFJ_R	control
sub-24	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-620.0289041003581	-240.8582606855821	-418.2756445885523	201.75325951180577	-177.4173839029702	-379.170643414776	-278.2940136588731	control_dlPFC_IFJ_R	control
sub-25	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	330.63160091368434	18.13949552349306	612.4520045956913	281.82040368200694	594.3125090721982	312.4921053901913	453.4023072311948	control_dlPFC_IFJ_R	control
sub-26	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	46.69547477048697	-204.8056176822369	56.03327631035086	9.33780153986389	260.8388939925878	251.50109245272392	256.1699932226559	control_dlPFC_IFJ_R	control
sub-27	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-763.598656903938	-26.05492995171174	-569.6195966915077	193.97906021243037	-543.5646667397959	-737.5437269522263	-640.5541968460111	control_dlPFC_IFJ_R	control
sub-28	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	593.4548296255246	14.869383204239726	-143.5147816834199	-736.9696113089444	-158.38416488765964	578.5854464212848	210.1006407668126	control_dlPFC_IFJ_R	control
sub-29	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	22.342361612083327	-278.3079879879558	-31.419191754075825	-53.76155336615915	246.88879623388	300.65034960003914	273.7695729169596	control_dlPFC_IFJ_R	control
sub-30	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	884.1442776302831	250.2310875576549	632.2353809824801	-251.90889664780295	382.0042934248253	633.9131900726283	507.9587417487268	control_dlPFC_IFJ_R	control
sub-31	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	18.01317049079671	-544.8226903444396	45.249132352131255	27.235961861334545	590.0718226965708	562.8358608352363	576.4538417659036	control_dlPFC_IFJ_R	control
sub-32	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-270.4185521887704	-327.3191138832898	59.26993414482728	329.68848633359767	386.5890480281171	56.90056169451941	221.74480486131824	control_dlPFC_IFJ_R	control
sub-33	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	539.3966619899401	37.493022272862326	-1169.5958165487075	-1708.992478538648	-1207.08883882157	501.90363971707774	-352.59259955224616	control_dlPFC_IFJ_R	control
sub-01	reg_SMA_preSMA	reg_SMA_preSMA	214.2953605467998	-83.22366975080769	405.7067573833761	191.4113968365763	488.9304271341838	297.5190302976075	393.2247287158957	control_SMA_preSMA	control
sub-02	reg_SMA_preSMA	reg_SMA_preSMA	217.2505208167883	-138.4654901443148	1498.8147728556676	1281.5642520388792	1637.2802629999824	355.7160109611031	996.4981369805428	control_SMA_preSMA	control
sub-03	reg_SMA_preSMA	reg_SMA_preSMA	749.972526162349	-337.02930162874026	-163.29647642421452	-913.2690025865636	173.73282520452574	1087.0018277910892	630.3673264978074	control_SMA_preSMA	control
sub-04	reg_SMA_preSMA	reg_SMA_preSMA	274.1597062184348	-259.8424262959645	112.36363994827552	-161.79606627015926	372.2060662442401	534.0021325143994	453.1040993793197	control_SMA_preSMA	control
sub-05	reg_SMA_preSMA	reg_SMA_preSMA	270.62708258117294	-81.87517520053525	730.7523211860722	460.12523860489927	812.6274963866075	352.5022577817082	582.5648770841578	control_SMA_preSMA	control
sub-06	reg_SMA_preSMA	reg_SMA_preSMA	-709.9875933080609	-445.46471898602914	-419.5212734916608	290.4663198164002	25.943445494368405	-264.5228743220318	-119.28971441383165	control_SMA_preSMA	control
sub-07	reg_SMA_preSMA	reg_SMA_preSMA	-284.95595215987686	-408.9884251218057	-667.8282297274388	-382.872277567562	-258.8398046056332	124.03247296192882	-67.4036658218522	control_SMA_preSMA	control
sub-08	reg_SMA_preSMA	reg_SMA_preSMA	-361.4713040915516	-188.57569583630533	117.09381021644435	478.565114307996	305.6695060527497	-172.89560825524626	66.38694889875171	control_SMA_preSMA	control
sub-09	reg_SMA_preSMA	reg_SMA_preSMA	-742.6889634770391	-275.5823058367588	123.52827524337256	866.2172387204117	399.11058108013134	-467.10665764028033	-33.99803828007447	control_SMA_preSMA	control
sub-10	reg_SMA_preSMA	reg_SMA_preSMA	44.51239755443997	92.48306205061208	-182.1769195322109	-226.68931708665087	-274.659981582823	-47.97066449617211	-161.31532303949757	control_SMA_preSMA	control
sub-11	reg_SMA_preSMA	reg_SMA_preSMA	300.34391655538457	492.6437675167769	1002.9183233548008	702.5744067994161	510.27455583802384	-192.29985096139228	158.98735243831572	control_SMA_preSMA	control
sub-12	reg_SMA_preSMA	reg_SMA_preSMA	-357.26956232699087	-458.7731154476771	16.8754091727711	374.14497149976194	475.64852462044826	101.50355312068626	288.57603887056723	control_SMA_preSMA	control
sub-13	reg_SMA_preSMA	reg_SMA_preSMA	-162.8041648358937	-237.0004896845365	168.34678566146934	331.15095049736306	405.34727534600586	74.1963248486428	239.77180009732436	control_SMA_preSMA	control
sub-14	reg_SMA_preSMA	reg_SMA_preSMA	95.52574296167596	-129.75703626844282	194.01197542824255	98.48623246656662	323.7690116966854	225.2827792301188	274.5258954634021	control_SMA_preSMA	control
sub-15	reg_SMA_preSMA	reg_SMA_preSMA	50.14868423779344	51.164887478174535	-4.1312320303244405	-54.27991626811788	-55.296119508498975	-1.0162032403810954	-28.156161374440035	control_SMA_preSMA	control
sub-16	reg_SMA_preSMA	reg_SMA_preSMA	135.9893378000436	23.245336727508768	-252.901261612121	-388.8905994121647	-276.14659833962975	112.74400107253484	-81.70129863354747	control_SMA_preSMA	control
sub-17	reg_SMA_preSMA	reg_SMA_preSMA	37.63163994531679	134.0870695502545	-525.8597000290903	-563.4913399744071	-659.9467695793448	-96.45542960493772	-378.2010995921413	control_SMA_preSMA	control
sub-18	reg_SMA_preSMA	reg_SMA_preSMA	345.7280487112463	257.4065641142766	3.079011418421601	-342.6490372928247	-254.327552695855	88.3214845969697	-83.00303404944265	control_SMA_preSMA	control
sub-19	reg_SMA_preSMA	reg_SMA_preSMA	1041.635630566836	53.55240104638501	-211.1526411035771	-1252.788271670413	-264.70504214996214	988.0832295204508	361.6890936852444	control_SMA_preSMA	control
sub-20	reg_SMA_preSMA	reg_SMA_preSMA	-1206.549515779075	-795.3699219212604	-875.068039034194	331.48147674488064	-79.69811711293369	-411.1795938578143	-245.438855485374	control_SMA_preSMA	control
sub-21	reg_SMA_preSMA	reg_SMA_preSMA	-202.2065418342062	-5.195266816279349	-110.47259206817614	91.73394976603008	-105.2773252518968	-197.0112750179269	-151.14430013491182	control_SMA_preSMA	control
sub-22	reg_SMA_preSMA	reg_SMA_preSMA	18.45723654299884	-469.1350057542648	291.83154232022	273.3743057772212	760.9665480744848	487.5922422972636	624.2793951858741	control_SMA_preSMA	control
sub-23	reg_SMA_preSMA	reg_SMA_preSMA	364.8270598188758	-26.220428475376234	806.3280753740328	441.501015555157	832.548503849409	391.0474882942521	611.7979960718305	control_SMA_preSMA	control
sub-24	reg_SMA_preSMA	reg_SMA_preSMA	-64.76617896681037	-140.91125498968134	22.55617438427864	87.32235335108902	163.46742937396	76.14507602287097	119.80625269841548	control_SMA_preSMA	control
sub-25	reg_SMA_preSMA	reg_SMA_preSMA	-74.46521453487091	-157.13533609398954	235.7595450744037	310.22475960927454	392.8948811683932	82.67012155911863	237.7825013637559	control_SMA_preSMA	control
sub-26	reg_SMA_preSMA	reg_SMA_preSMA	217.93859679203487	-54.7005208552541	350.8506029594138	132.9120061673789	405.5511238146679	272.63911764728897	339.09512073097846	control_SMA_preSMA	control
sub-27	reg_SMA_preSMA	reg_SMA_preSMA	-71.77803783122131	-105.85519766919056	213.23995201148347	285.0179898427048	319.095149680674	34.07715983796925	176.58615475932163	control_SMA_preSMA	control
sub-28	reg_SMA_preSMA	reg_SMA_preSMA	581.0781362108219	-36.59238331384386	49.46689252958413	-531.6112436812377	86.059275843428	617.6705195246657	351.86489768404687	control_SMA_preSMA	control
sub-29	reg_SMA_preSMA	reg_SMA_preSMA	58.2084794496749	-593.9178354795051	66.07084292389122	7.862363474216316	659.9886784033963	652.12631492918	656.0574966662882	control_SMA_preSMA	control
sub-30	reg_SMA_preSMA	reg_SMA_preSMA	155.12201602194358	131.96829612078793	463.22630219093287	308.1042861689893	331.2580060701449	23.15371990115565	177.20586298565027	control_SMA_preSMA	control
sub-31	reg_SMA_preSMA	reg_SMA_preSMA	176.14666816754595	381.7608332422803	190.35661334187907	14.209945174333114	-191.4042199004012	-205.61416507473436	-198.50919248756776	control_SMA_preSMA	control
sub-32	reg_SMA_preSMA	reg_SMA_preSMA	215.41192915791257	-246.85980401629732	259.5751803364425	44.16325117852992	506.43498435273983	462.2717331742099	484.3533587634749	control_SMA_preSMA	control
sub-33	reg_SMA_preSMA	reg_SMA_preSMA	131.93899822883196	-72.14014731320958	-593.2504938384172	-725.1894920672491	-521.1103465252077	204.07914554204157	-158.51560049158306	control_SMA_preSMA	control
sub-01	reg_mOFC	reg_mOFC	343.4096591457195	-221.61192342993144	-409.2787007528903	-752.6883598986099	-187.6667773229589	565.0215825756509	188.67740262634604	value_vmPFC_mOFC	value
sub-01	reg_vmPFC	reg_vmPFC	1611.7720701579208	262.28729598198925	-205.6850966703552	-1817.457166828276	-467.97239265234447	1349.4847741759315	440.7561907617935	value_vmPFC_mOFC	value
sub-01	reg_vmPFC_mOFC	reg_vmPFC_mOFC	922.3523006881388	-0.7366515878124497	-316.34862183750755	-1238.7009225256463	-315.6119702496951	923.0889522759512	303.738491013128	value_vmPFC_mOFC	value
sub-02	reg_mOFC	reg_mOFC	323.4684066846356	133.91669679748028	496.4667491483477	172.99834246371216	362.5500523508674	189.55170988715528	276.05088111901136	value_vmPFC_mOFC	value
sub-02	reg_vmPFC	reg_vmPFC	69.19858862971883	-430.8000115409176	-555.4915882946884	-624.6901769244073	-124.6915767537708	499.9986001706365	187.65351170843283	value_vmPFC_mOFC	value
sub-02	reg_vmPFC_mOFC	reg_vmPFC_mOFC	207.407225076654	-123.8476298728909	16.301511370749335	-191.10571370590463	140.14914124364023	331.2548549495449	235.70199809659252	value_vmPFC_mOFC	value
sub-03	reg_mOFC	reg_mOFC	-633.2930834234514	143.3858720824637	369.36551409848175	1002.6585975219332	225.9796420160181	-776.6789555059152	-275.34965674494856	value_vmPFC_mOFC	value
sub-03	reg_vmPFC	reg_vmPFC	16.270525247945102	35.40965008885961	287.9805776502011	271.710052402256	252.57092756134148	-19.139124840914505	116.7159013602135	value_vmPFC_mOFC	value
sub-03	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-336.8004814754426	94.1002431155398	332.2174484667575	669.0179299422001	238.1172053512177	-430.9007245909824	-96.39175961988236	value_vmPFC_mOFC	value
sub-04	reg_mOFC	reg_mOFC	288.4041613336672	-367.1896660507619	1910.6577454765172	1622.2535841428505	2277.8474115272797	655.5938273844291	1466.720619455854	value_vmPFC_mOFC	value
sub-04	reg_vmPFC	reg_vmPFC	400.50368940478495	168.31059812723709	1434.2227486040383	1033.7190591992537	1265.9121504768011	232.19309127754784	749.0526208771747	value_vmPFC_mOFC	value
sub-04	reg_vmPFC_mOFC	reg_vmPFC_mOFC	339.57186887032253	-122.7611535072012	1693.1895098856276	1353.617641015305	1815.9506633928288	462.3330223775238	1139.1418428851762	value_vmPFC_mOFC	value
sub-05	reg_mOFC	reg_mOFC	-181.0441092505868	-7.284004745976461	-197.9014820937568	-16.85737284316997	-190.61747734778032	-173.76010450461035	-182.1887909261953	value_vmPFC_mOFC	value
sub-05	reg_vmPFC	reg_vmPFC	-649.7986880975502	-192.21424931322943	-3.3078530435204128	646.4908350540298	188.90639626970903	-457.5844387843208	-134.33902125730583	value_vmPFC_mOFC	value
sub-05	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-395.00662639596993	-91.69521353086678	-109.07943198289256	285.92719441307736	-17.384218452025777	-303.31141286510314	-160.34781565856446	value_vmPFC_mOFC	value
sub-06	reg_mOFC	reg_mOFC	1333.135659738658	46.22293702117063	-197.93042365409735	-1531.0660833927554	-244.153360675268	1286.9127227174874	521.3796810211096	value_vmPFC_mOFC	value
sub-06	reg_vmPFC	reg_vmPFC	1057.0134859380591	369.550053563692	607.5305819046667	-449.4829040333924	237.9805283409748	687.4634323743671	462.7219803576709	value_vmPFC_mOFC	value
sub-06	reg_vmPFC_mOFC	reg_vmPFC_mOFC	1207.099994142932	193.805247335809	169.7213753656214	-1037.3786187773103	-24.0838719701876	1013.294746807123	494.6054374184678	value_vmPFC_mOFC	value
sub-07	reg_mOFC	reg_mOFC	-38.22479603976933	471.0773483670383	154.14422738903613	192.36902342880543	-316.9331209780022	-509.30214440680766	-413.1176326924049	value_vmPFC_mOFC	value
sub-07	reg_vmPFC	reg_vmPFC	-1.0072331944294546	-11.63644494508649	-300.0846332581178	-299.07740006368834	-288.44818831303127	10.629211750657037	-138.90948828118712	value_vmPFC_mOFC	value
sub-07	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-21.23688000065506	250.7431629775065	-53.18804149932112	-31.951161498666057	-303.9312044768276	-271.9800429781616	-287.9556237274946	value_vmPFC_mOFC	value
sub-08	reg_mOFC	reg_mOFC	471.5047809650946	51.04260941212998	125.79755218269916	-345.7072287823954	74.75494277056917	420.4621715529646	247.6085571617669	value_vmPFC_mOFC	value
sub-08	reg_vmPFC	reg_vmPFC	1175.075205623668	-80.10402232532265	-42.52237135196988	-1217.597576975638	37.581650973352765	1255.1792279489907	646.3804394611717	value_vmPFC_mOFC	value
sub-08	reg_vmPFC_mOFC	reg_vmPFC_mOFC	792.6487352690737	-8.81912785496492	48.96810634819842	-743.6806289208753	57.78723420316334	801.4678631240386	429.6275486636009	value_vmPFC_mOFC	value
sub-09	reg_mOFC	reg_mOFC	83.11168524471141	308.38864145733294	467.16317944006806	384.0514941953567	158.77453798273513	-225.27695621262157	-33.25120911494321	value_vmPFC_mOFC	value
sub-09	reg_vmPFC	reg_vmPFC	-85.6018315940948	285.0437280360919	393.14704056527165	478.7488721593664	108.10331252917972	-370.6455596301867	-131.2711235505035	value_vmPFC_mOFC	value
sub-09	reg_vmPFC_mOFC	reg_vmPFC_mOFC	6.102584175069933	297.73288114362134	433.3785934377535	427.27600926268354	135.64571229413212	-291.6302969685514	-77.99229233720965	value_vmPFC_mOFC	value
sub-10	reg_mOFC	reg_mOFC	51.19795294827454	-45.13417262285409	707.4138005902798	656.2158476420053	752.5479732131339	96.33212557112864	424.4400493921312	value_vmPFC_mOFC	value
sub-10	reg_vmPFC	reg_vmPFC	284.29740702094705	140.63575149135335	1510.7422577618013	1226.4448507408542	1370.106506270448	143.6616555295937	756.8840809000208	value_vmPFC_mOFC	value
sub-10	reg_vmPFC_mOFC	reg_vmPFC_mOFC	157.59594496636797	39.66030697701705	1074.092200220505	916.496255254137	1034.431893243488	117.93563798935092	576.1837656164195	value_vmPFC_mOFC	value
sub-11	reg_mOFC	reg_mOFC	245.91290769200012	72.52370262038967	649.4790096192967	403.5661019272965	576.955306998907	173.3892050716105	375.1722560352587	value_vmPFC_mOFC	value
sub-11	reg_vmPFC	reg_vmPFC	634.6722933699759	371.1753740189405	980.5885607679376	345.91626739796175	609.4131867489971	263.4969193510354	436.45505305001626	value_vmPFC_mOFC	value
sub-11	reg_vmPFC_mOFC	reg_vmPFC_mOFC	423.3617060123589	208.84293286512465	800.6136037365557	377.2518977241968	591.770670871431	214.51877314723427	403.1447220093327	value_vmPFC_mOFC	value
sub-12	reg_mOFC	reg_mOFC	338.0529235144822	154.57879453116522	396.10177645522816	58.04885294074597	241.52298192406292	183.47412898331697	212.49855545369	value_vmPFC_mOFC	value
sub-12	reg_vmPFC	reg_vmPFC	312.5040927526944	42.40693663353727	33.628910687941435	-278.875182064753	-8.778025945595836	270.09715611915715	130.65956508678065	value_vmPFC_mOFC	value
sub-12	reg_vmPFC_mOFC	reg_vmPFC_mOFC	326.3911875302591	103.3780721239568	230.6514315279518	-95.7397560023073	127.273359403995	223.0131154063023	175.14323740514862	value_vmPFC_mOFC	value
sub-13	reg_mOFC	reg_mOFC	224.94441056224576	251.3030719253665	-20.135291613742996	-245.0797021759888	-271.4383635391095	-26.358661363120746	-148.89851245111512	value_vmPFC_mOFC	value
sub-13	reg_vmPFC	reg_vmPFC	158.64749180798495	482.4228083160172	525.46055139229	366.81305958430505	43.03774307627276	-323.77531650803223	-140.36878671587976	value_vmPFC_mOFC	value
sub-13	reg_vmPFC_mOFC	reg_vmPFC_mOFC	194.68325417943075	356.7974239629769	228.90133689401665	34.218082714585904	-127.8960870689603	-162.1141697835462	-145.00512842625324	value_vmPFC_mOFC	value
sub-14	reg_mOFC	reg_mOFC	118.27542711160818	-162.44624494716277	117.94374115334156	-0.3316859582666183	280.3899861005043	280.72167205877093	280.55582907963765	value_vmPFC_mOFC	value
sub-14	reg_vmPFC	reg_vmPFC	64.93515799996008	46.27779248474405	-457.9399879869396	-522.8751459868996	-504.2177804716836	18.65736551521604	-242.7802074782338	value_vmPFC_mOFC	value
sub-14	reg_vmPFC_mOFC	reg_vmPFC_mOFC	93.92831935126316	-67.17438531535029	-144.9177600036526	-238.8460793549158	-77.74337468830231	161.10270466661348	41.679664989155576	value_vmPFC_mOFC	value
sub-15	reg_mOFC	reg_mOFC	-263.658926961601	300.4845741881612	136.9379846572086	400.5969116188096	-163.54658953095256	-564.1435011497622	-363.8450453403574	value_vmPFC_mOFC	value
sub-15	reg_vmPFC	reg_vmPFC	-92.03354430820238	119.085332141768	-22.16589956625289	69.86764474194949	-141.25123170802087	-211.1188764499704	-176.18505407899562	value_vmPFC_mOFC	value
sub-15	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-185.32070791126225	217.6850876594457	64.31518993209785	249.63589784336008	-153.3698977273479	-403.005795570708	-278.1878466490279	value_vmPFC_mOFC	value
sub-16	reg_mOFC	reg_mOFC	141.4633662060438	-114.28407397687702	-141.69244677106593	-283.1558129771097	-27.408372794188907	255.7474401829208	114.16953369436597	value_vmPFC_mOFC	value
sub-16	reg_vmPFC	reg_vmPFC	-268.50811771909764	-744.2011348988065	-42.33510250613081	226.17301521296685	701.8660323926756	475.6930171797088	588.7795247861923	value_vmPFC_mOFC	value
sub-16	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-45.66767126393136	-401.80903059534745	-96.3408951593442	-50.673223895412846	305.46813543600325	356.1413593314161	330.8047473837097	value_vmPFC_mOFC	value
sub-17	reg_mOFC	reg_mOFC	294.07694630080005	76.77658270384622	282.55345796758627	-11.523488333213775	205.77687526374007	217.30036359695384	211.53861943034696	value_vmPFC_mOFC	value
sub-17	reg_vmPFC	reg_vmPFC	-687.7880616536814	-12.580242639297404	1252.5422456584074	1940.3303073120887	1265.1224882977049	-675.2078190143841	294.9573346416604	value_vmPFC_mOFC	value
sub-17	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-154.09426754777886	35.98975706564651	725.3037840073711	879.3980515551499	689.3140269417246	-190.08402461342536	249.6150011641496	value_vmPFC_mOFC	value
sub-18	reg_mOFC	reg_mOFC	-208.17859882862905	-45.15746157522893	155.89841204904138	364.0770108776704	201.0558736242703	-163.02113725340013	19.017368185435096	value_vmPFC_mOFC	value
sub-18	reg_vmPFC	reg_vmPFC	-96.15663662411626	104.60188614798544	182.9039851116464	279.06062173576265	78.30209896366091	-200.7585227721017	-61.2282119042204	value_vmPFC_mOFC	value
sub-18	reg_vmPFC_mOFC	reg_vmPFC_mOFC	-157.04629614734495	23.200029638480785	168.2250764704056	325.27137261775056	145.02504683192484	-180.2463257858257	-17.61063947695045	value_vmPFC_mOFC	value
sub-19	reg_mOFC	reg_mOFC	866.4098715744955	243.63918054000865	-323.09731163937033	-1189.5071832138658	-566.736492179379	622.7706910344868	28.017099427553944	value_vmPFC_mOFC	value
sub-19	reg_vmPFC	reg_vmPFC	237.09754851309427	-123.95544995367617	-981.5983165581016	-1218.695865071196	-857.6428666044255	361.0529984667704	-248.2949340688276	value_vmPFC_mOFC	value
sub-19	reg_vmPFC_mOFC	reg_vmPFC_mOFC	579.1609468940457	75.85101167982947	-623.6693783736126	-1202.8303252676585	-699.520390053442	503.3099352142162	-98.10522741961296	value_vmPFC_mOFC	value
sub-20	reg_mOFC	reg_mOFC	-321.1314443558754	-104.09178072290317	189.14678182708275	510.2782261829581	293.2385625499859	-217.0396636329722	38.09944945850685	value_vmPFC_mOFC	value
sub-20	reg_vmPFC	reg_vmPFC	258.2419289534707	193.61155986000023	-93.524938476854	-351.7668674303247	-287.1364983368543	64.63036909347042	-111.25306462169192	value_vmPFC_mOFC	value
