subject	roi	roi_safe	beta_down	beta_passive	beta_up	up_minus_down	up_minus_passive	down_minus_passive	regulation_mean_minus_passive
sub-09	reg_PAG_sphere	reg_PAG_sphere	-1192.1737249099783	-19.150358738204627	-745.2364875874678	446.93723732251055	-726.0861288492631	-1173.0233661717737	-949.5547475105184
sub-09	reg_SMA_preSMA	reg_SMA_preSMA	-742.6889634770391	-275.5823058367588	123.52827524337256	866.2172387204117	399.11058108013134	-467.10665764028033	-33.99803828007447
sub-09	reg_anterior_insula_L	reg_anterior_insula_L	-469.49458749366596	87.17048807299776	829.7885338120374	1299.2831213057034	742.6180457390396	-556.6650755666637	92.97648508618795
sub-09	reg_anterior_insula_R	reg_anterior_insula_R	408.08715108598824	1248.3883586251618	-149.25500484881871	-557.3421559348069	-1397.6433634739806	-840.3012075391736	-1118.972285506577
sub-09	reg_caudate_L	reg_caudate_L	8.636789926090023	260.47443596185036	510.2118396618039	501.57504973571383	249.73740369995352	-251.83764603576034	-1.0501211679033986
sub-09	reg_caudate_R	reg_caudate_R	-1.8855379598105173	351.11267074404185	-320.9054733085505	-319.01993534874	-672.0181440525923	-352.99820870385236	-512.5081763782223
sub-09	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	-212.641340214679	-396.65307119883414	675.9509895944406	888.5923298091195	1072.6040607932746	184.01173098415515	628.3078958887149
sub-09	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-673.3674873005011	-273.46130037286486	84.59287159516543	757.9603588956666	358.0541719680303	-399.90618692763627	-20.92600747980299
sub-09	reg_mOFC	reg_mOFC	83.11168524471141	308.38864145733294	467.16317944006806	384.05149419535667	158.77453798273513	-225.27695621262154	-33.25120911494321
sub-09	reg_pgACC_rACC	reg_pgACC_rACC	-337.5709159365814	180.07135140016567	242.26854874461506	579.8394646811964	62.19719734444939	-517.6422673367471	-227.72253499614885
sub-09	reg_putamen_L	reg_putamen_L	-318.4729393311186	-522.3643026863988	-521.3044516158642	-202.8315122847456	1.0598510705345916	203.8913633552802	102.47560721290739
sub-09	reg_putamen_R	reg_putamen_R	533.5928385387224	291.8446035620494	269.7706132279417	-263.8222253107807	-22.07399033410769	241.74823497667302	109.83712232128266
sub-09	reg_vmPFC	reg_vmPFC	-85.6018315940948	285.0437280360919	393.14704056527165	478.74887215936644	108.10331252917973	-370.6455596301867	-131.2711235505035
sub-09	reg_vmPFC_mOFC	reg_vmPFC_mOFC	6.102584175069933	297.73288114362134	433.37859343775347	427.27600926268354	135.64571229413212	-291.6302969685514	-77.99229233720965
sub-09	sensory_S1_L	sensory_S1_L	-1454.9511323791662	-1109.838072579837	-1368.6494421337716	86.30169024539464	-258.8113695539346	-345.1130597993292	-301.9622146766319
sub-09	sensory_S1_R	sensory_S1_R	-838.250600244379	-303.9320740687347	-159.52586394679102	678.724736297588	144.4062101219437	-534.3185261756444	-194.9561580268503
sub-09	sensory_S2_operculum_L	sensory_S2_operculum_L	-1049.0377276390814	211.688956117549	521.5535439546451	1570.5912715937266	309.8645878370961	-1260.7266837566303	-475.43104795976717
sub-09	sensory_S2_operculum_R	sensory_S2_operculum_R	200.12485319692777	921.0695663226512	814.8857146226003	614.7608614256725	-106.18385170005092	-720.9447131257234	-413.56428241288717
sub-09	sensory_dACC_MCC	sensory_dACC_MCC	-854.1343149476164	141.4814052767585	261.68070051561045	1115.815015463227	120.19929523885196	-995.6157202243749	-437.70821249276145
sub-09	sensory_insula_all_L	sensory_insula_all_L	-616.2604275916706	61.992273274071685	796.5841102672094	1412.84453785888	734.5918369931378	-678.2527008657422	28.169568063697746
sub-09	sensory_insula_all_R	sensory_insula_all_R	187.50163873231367	962.84376749167	583.3496667584146	395.84802802610096	-379.4941007332553	-775.3421287593562	-577.4181147463058
sub-09	sensory_posterior_insula_L	sensory_posterior_insula_L	-454.8047378844668	-13.478746928393909	697.7472822458828	1152.5520201303498	711.2260291742767	-441.3259909560729	134.95001910910193
sub-09	sensory_posterior_insula_R	sensory_posterior_insula_R	178.9555399390074	646.1047027983861	1068.816560650122	889.8610207111146	422.7118578517359	-467.14916285937875	-22.21865250382143
sub-09	sensory_thalamus_L	sensory_thalamus_L	-179.00967038778828	-63.020163832118904	280.40083270096164	459.4105030887499	343.42099653308054	-115.98950655566938	113.71574498870558
sub-09	sensory_thalamus_R	sensory_thalamus_R	277.73684333624016	339.7322095843992	499.29169677051084	221.55485343427068	159.55948718611165	-61.99536624815903	48.78206046897634
sub-10	expl_amygdala_L	expl_amygdala_L	-454.4505878295275	167.4483999625798	383.85843526295133	838.3090230924788	216.41003530037153	-621.8989877921073	-202.74447624586787
sub-10	expl_amygdala_R	expl_amygdala_R	-519.4151295676713	-158.46921417038155	664.3531992205282	1183.7683287881996	822.8224133909097	-360.9459153972898	230.93824899680996
sub-10	expl_hippocampus_L	expl_hippocampus_L	382.51047349584763	227.95543416864132	996.4480701312984	613.9375966354507	768.4926359626571	154.55503932720632	461.52383764493175
sub-10	expl_hippocampus_R	expl_hippocampus_R	189.33098416344427	134.902330258081	771.6545964720939	582.3236123086497	636.7522662140129	54.42865390536326	345.59046005968804
sub-10	expl_hypothalamus	expl_hypothalamus	-824.6228169700898	400.07579187785626	-653.3806423015691	171.24217466852076	-1053.4564341794253	-1224.6986088479462	-1139.0775215136857
sub-10	reg_NAc_L	reg_NAc_L	-87.18363663909213	192.3133195229983	934.7056281798916	1021.8892648189837	742.3923086568933	-279.49695616209044	231.44767624740143
sub-10	reg_NAc_R	reg_NAc_R	78.03213036473214	208.65616713484644	313.0968292491302	235.06469888439807	104.44066211428378	-130.6240367701143	-13.091687327915253
sub-10	reg_PAG_sphere	reg_PAG_sphere	-678.9802010323241	1536.2223751523138	-3581.846458066905	-2902.866257034581	-5118.0688332192185	-2215.202576184638	-3666.6357047019283
sub-10	reg_SMA_preSMA	reg_SMA_preSMA	44.512397554439964	92.48306205061208	-182.17691953221092	-226.68931708665087	-274.659981582823	-47.97066449617211	-161.31532303949757
sub-10	reg_anterior_insula_L	reg_anterior_insula_L	96.88909801741684	463.15746889837027	-212.84328396531413	-309.732381982731	-676.0007528636844	-366.2683708809534	-521.134561872319
sub-10	reg_anterior_insula_R	reg_anterior_insula_R	314.0625989212772	569.3262894058079	115.96093766883487	-198.1016612524423	-453.365351736973	-255.26369048453068	-354.31452111075185
sub-10	reg_caudate_L	reg_caudate_L	-10.679781228863703	-33.82140602858806	-613.6417802548656	-602.9619990260019	-579.8203742262775	23.141624799724354	-278.3393747132766
sub-10	reg_caudate_R	reg_caudate_R	-201.44129372556196	118.43421525584522	113.90795791427811	315.3492516398401	-4.526257341567103	-319.87550898140717	-162.20088316148713
sub-10	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	-19.08353498688689	-19.926666351460206	-558.1379875126984	-539.0544525258115	-538.2113211612382	0.8431313645733169	-268.68409489833243
sub-10	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	1411.0940295704995	-238.9072095476868	-523.5414107300264	-1934.635440300526	-284.63420118233967	1650.0012391181863	682.6835189679233
sub-10	reg_mOFC	reg_mOFC	51.19795294827454	-45.13417262285409	707.4138005902798	656.2158476420053	752.5479732131339	96.33212557112863	424.44004939213124
sub-10	reg_pgACC_rACC	reg_pgACC_rACC	-52.13414559210018	310.9724669685413	276.6458153503387	328.7799609424389	-34.32665161820262	-363.1066125606415	-198.71663208942206
sub-10	reg_putamen_L	reg_putamen_L	87.16845206257217	100.33074379370898	-1154.917240178069	-1242.0856922406413	-1255.247983971778	-13.162291731136804	-634.2051378514574
sub-10	reg_putamen_R	reg_putamen_R	478.15445677896423	201.6016753477542	-332.0771562617476	-810.2316130407119	-533.6788316095018	276.55278143121006	-128.56302508914587
sub-10	reg_vmPFC	reg_vmPFC	284.29740702094705	140.63575149135335	1510.7422577618013	1226.4448507408542	1370.1065062704479	143.6616555295937	756.8840809000208
sub-10	reg_vmPFC_mOFC	reg_vmPFC_mOFC	157.59594496636797	39.66030697701705	1074.092200220505	916.496255254137	1034.431893243488	117.93563798935091	576.1837656164195
sub-10	sensory_S1_L	sensory_S1_L	-543.3986009291915	98.15579651076149	-231.0707269423674	312.3278739868241	-329.2265234531289	-641.5543974399529	-485.39046044654094
sub-10	sensory_S1_R	sensory_S1_R	-474.1464179708984	-30.229610877823927	-131.35413415728598	342.79228381361247	-101.12452327946205	-443.9168070930745	-272.5206651862683
sub-10	sensory_S2_operculum_L	sensory_S2_operculum_L	180.91232165031835	337.3320383012969	453.7965385881938	272.88421693787546	116.46450028689691	-156.41971665097856	-19.977608182040797
sub-10	sensory_S2_operculum_R	sensory_S2_operculum_R	510.56496911498215	558.6242344624194	753.7674966143661	243.20252749938396	195.14326215194671	-48.05926534743725	73.54199840225476
sub-10	sensory_dACC_MCC	sensory_dACC_MCC	-128.58545515608685	366.5632849117817	-254.93758610426076	-126.35213094817391	-621.5008710160424	-495.1487400678685	-558.3248055419555
sub-10	sensory_insula_all_L	sensory_insula_all_L	118.6831756828852	329.3358376130409	173.93280107545397	55.24962539256876	-155.40303653758693	-210.6526619301557	-183.0278492338713
sub-10	sensory_insula_all_R	sensory_insula_all_R	-54.210996075771575	754.2572397965126	-227.193680779383	-172.98268470361143	-981.4509205758957	-808.4682358722843	-894.9595782240899
sub-10	sensory_posterior_insula_L	sensory_posterior_insula_L	323.44567728811757	503.5278991850115	330.64614485177196	7.200467563654399	-172.88175433323954	-180.08222189689394	-176.48198811506677
sub-10	sensory_posterior_insula_R	sensory_posterior_insula_R	42.141101060097114	565.5886023840386	-281.69250240605675	-323.8336034661539	-847.2811047900954	-523.4475013239415	-685.3643030570184
sub-10	sensory_thalamus_L	sensory_thalamus_L	-201.38736365903083	207.2424365642223	-163.38975756139914	37.99760609763169	-370.6321941256214	-408.62980022325314	-389.6309971744373
sub-10	sensory_thalamus_R	sensory_thalamus_R	277.24453947403873	199.60105778794093	-182.9368445016356	-460.1813839756743	-382.53790228957655	77.6434816860978	-152.44721030173935
sub-11	expl_amygdala_L	expl_amygdala_L	156.52081555308268	-148.38309306658692	62.49378050891678	-94.0270350441659	210.8768735755037	304.9039086196696	257.89039109758664
sub-11	expl_amygdala_R	expl_amygdala_R	475.63115894737	604.9561781726085	1266.3081187589123	790.6769598115422	661.3519405863038	-129.32501922523846	266.0134606805327
sub-11	expl_hippocampus_L	expl_hippocampus_L	270.2162838932253	274.04528108484396	253.3742240452769	-16.842059847948406	-20.671057039567074	-3.8289971916186687	-12.250027115592843
sub-11	expl_hippocampus_R	expl_hippocampus_R	166.77471249084212	394.73111015851504	-86.67289118999108	-253.4476036808332	-481.4040013485061	-227.95639766767292	-354.6801995080895
sub-11	expl_hypothalamus	expl_hypothalamus	226.97399690084194	-314.38355565487575	-1138.6221837658763	-1365.5961806667183	-824.2386281110006	541.3575525557177	-141.44053777764145
sub-11	reg_NAc_L	reg_NAc_L	507.2549402933303	64.67803128597842	611.841579428445	104.5866391351147	547.1635481424667	442.5769090073519	494.8702285749093
sub-11	reg_NAc_R	reg_NAc_R	838.7264311095485	-369.2307079219814	333.27615177399844	-505.45027933555	702.5068596959798	1207.9571390315298	955.2319993637548
sub-11	reg_PAG_sphere	reg_PAG_sphere	1545.047796057086	-465.38668107778625	-18.68199078673556	-1563.7297868438216	446.70469029105067	2010.4344771348724	1228.5695837129615
sub-11	reg_SMA_preSMA	reg_SMA_preSMA	300.34391655538457	492.64376751677685	1002.9183233548007	702.5744067994161	510.27455583802384	-192.29985096139228	158.98735243831572
sub-11	reg_anterior_insula_L	reg_anterior_insula_L	723.5173233669223	240.0467058651955	-72.5550222709317	-796.0723456378539	-312.6017281361272	483.4706175017268	85.4344446827998
sub-11	reg_anterior_insula_R	reg_anterior_insula_R	1615.4278731023173	797.887125330636	1677.166722311948	61.738849209630644	879.279596981312	817.5407477716814	848.4101723764967
sub-11	reg_caudate_L	reg_caudate_L	-24.928997319512064	-119.42076020451653	499.23107621770913	524.1600735372213	618.6518364222256	94.49176288500446	356.5717996536151
sub-11	reg_caudate_R	reg_caudate_R	364.96233698354945	35.50617344360348	728.1999268415808	363.23758985803136	692.6937533979773	329.456163539946	511.0749584689616
sub-11	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	50.510397195371205	591.8858012322445	1157.3527890998653	1106.842391904494	565.4669878676208	-541.3754040368733	12.045791915373798
sub-11	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-147.36144203313043	476.9510206765141	593.1294103077812	740.4908523409116	116.17838963126712	-624.3124627096445	-254.06703653918868
sub-11	reg_mOFC	reg_mOFC	245.91290769200015	72.52370262038967	649.4790096192967	403.56610192729653	576.955306998907	173.3892050716105	375.1722560352587
sub-11	reg_pgACC_rACC	reg_pgACC_rACC	385.2102872848651	138.04794531514452	685.4842600538203	300.2739727689552	547.4363147386758	247.1623419697206	397.2993283541982
sub-11	reg_putamen_L	reg_putamen_L	-480.97792368380686	-425.9610060223289	-33.02323558348435	447.9546881003225	392.93777043884455	-55.016917661477976	168.9604263886833
sub-11	reg_putamen_R	reg_putamen_R	-194.12894511815793	333.07528102000276	1042.8582090821399	1236.9871542002977	709.7829280621371	-527.2042261381607	91.28935096198819
sub-11	reg_vmPFC	reg_vmPFC	634.6722933699759	371.17537401894054	980.5885607679377	345.91626739796175	609.4131867489971	263.4969193510354	436.45505305001626
sub-11	reg_vmPFC_mOFC	reg_vmPFC_mOFC	423.3617060123589	208.84293286512465	800.6136037365557	377.25189772419674	591.770670871431	214.51877314723427	403.14472200933267
sub-11	sensory_S1_L	sensory_S1_L	-338.37537780526924	-742.3415847342184	-474.9264811271988	-136.5511033219296	267.41510360701955	403.96620692894913	335.6906552679843
sub-11	sensory_S1_R	sensory_S1_R	339.0653804189624	297.8176235279357	719.448675634673	380.38329521571063	421.6310521067373	41.247756891026654	231.43940449888197
sub-11	sensory_S2_operculum_L	sensory_S2_operculum_L	425.828411453178	841.7588095933535	1133.1070572095662	707.2786457563882	291.3482476162127	-415.9303981401755	-62.291075261981405
sub-11	sensory_S2_operculum_R	sensory_S2_operculum_R	447.2549779508743	1080.8061345014316	1542.41659278398	1095.1616148331057	461.6104582825483	-633.5511565505574	-85.97034913400455
sub-11	sensory_dACC_MCC	sensory_dACC_MCC	409.3109000027115	500.31452824079827	893.0201075500205	483.709207547309	392.70557930922223	-91.00362823808678	150.85097553556773
sub-11	sensory_insula_all_L	sensory_insula_all_L	274.79300523227295	526.7304916208942	648.2727570893372	373.4797518570643	121.54226546844302	-251.93748638862127	-65.1976104600891
sub-11	sensory_insula_all_R	sensory_insula_all_R	1262.6013378936575	918.6552676579684	1705.558653452243	442.9573155585856	786.9033857942748	343.94607023568915	565.4247280149818
sub-11	sensory_posterior_insula_L	sensory_posterior_insula_L	-143.05725333105676	573.0575867897542	1131.6135506666876	1274.6708039977443	558.5559638769334	-716.1148401208109	-78.77943812193871
sub-11	sensory_posterior_insula_R	sensory_posterior_insula_R	1032.613138062056	866.8413318211764	1223.6413214309691	191.02818336891323	356.79998960979276	165.77180624087953	261.28589792533614
sub-11	sensory_thalamus_L	sensory_thalamus_L	-661.789309907165	-165.70977656304254	-744.8725446290232	-83.08323472185816	-579.1627680659807	-496.0795333441225	-537.6211507050516
sub-11	sensory_thalamus_R	sensory_thalamus_R	-111.52029227199009	82.84538838915435	-590.2866250704955	-478.76633279850535	-673.1320134596498	-194.36568066114444	-433.7488470603971
sub-12	expl_amygdala_L	expl_amygdala_L	644.4018654835351	219.50731048638795	395.32281629145035	-249.0790491920847	175.8155058050624	424.8945549971471	300.3550304011047
sub-12	expl_amygdala_R	expl_amygdala_R	1078.5431230304955	20.018110046732048	-536.4632467861172	-1615.0063698166127	-556.4813568328493	1058.5250129837634	251.0218280754571
sub-12	expl_hippocampus_L	expl_hippocampus_L	302.6145758827405	236.86988487790458	99.6180579721669	-202.9965179105736	-137.2518269057377	65.74469100483591	-35.7535679504509
sub-12	expl_hippocampus_R	expl_hippocampus_R	505.48369568867	-66.26077216041992	-234.26840235507407	-739.7520980437441	-168.00763019465415	571.7444678490899	201.86841882721788
sub-12	expl_hypothalamus	expl_hypothalamus	-251.85789044254676	1074.0805781791928	-1465.9439716399943	-1214.0860811974476	-2540.024549819187	-1325.9384686217395	-1932.9815092204633
sub-12	reg_NAc_L	reg_NAc_L	847.4673554390156	-78.56075878177602	-238.11828211238011	-1085.5856375513956	-159.5575233306041	926.0281142207916	383.23529544509375
sub-12	reg_NAc_R	reg_NAc_R	235.92277198667404	125.27977511008869	188.7921136310111	-47.130658355662945	63.5123385209224	110.64299687658534	87.07766769875387
sub-12	reg_PAG_sphere	reg_PAG_sphere	-2452.714847656939	715.0463726708316	660.3233422107936	3113.038189867733	-54.72303046003799	-3167.761220327771	-1611.2421253939042
sub-12	reg_SMA_preSMA	reg_SMA_preSMA	-357.26956232699087	-458.7731154476771	16.8754091727711	374.14497149976194	475.64852462044826	101.50355312068626	288.57603887056723
sub-12	reg_anterior_insula_L	reg_anterior_insula_L	507.3106883856024	233.46924040178777	1702.8974549872169	1195.5867666016145	1469.428214585429	273.84144798381465	871.6348312846219
sub-12	reg_anterior_insula_R	reg_anterior_insula_R	537.0813371659781	258.93435443229316	1627.900605589586	1090.8192684236078	1368.9662511572928	278.1469827336849	823.5566169454888
sub-12	reg_caudate_L	reg_caudate_L	125.72359263828699	-117.71199851770746	270.6805589704621	144.95696633217509	388.39255748816953	243.43559115599444	315.914074322082
sub-12	reg_caudate_R	reg_caudate_R	443.557133231208	-34.44673997243691	322.8895597287512	-120.66757350245683	357.33629970118807	478.0038732036449	417.67008645241646
sub-12	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	156.02708010547084	-367.97735096893246	230.7863358512975	74.75925574582666	598.76368682023	524.0044310744033	561.3840589473166
sub-12	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-877.928856007164	-307.28316324024775	251.31461194313874	1129.2434679503026	558.5977751833865	-570.6456927669162	-6.023958791764869
sub-12	reg_mOFC	reg_mOFC	338.0529235144822	154.57879453116522	396.10177645522816	58.048852940745974	241.52298192406295	183.47412898331697	212.49855545368996
sub-12	reg_pgACC_rACC	reg_pgACC_rACC	450.6636349270863	252.9284624397008	585.1017453061693	134.43811037908296	332.17328286646847	197.7351724873855	264.954227676927
sub-12	reg_putamen_L	reg_putamen_L	-752.5498840391647	-623.7830008915809	-167.42631372077253	585.1235703183921	456.3566871708083	-128.76688314758383	163.79490201161224
sub-12	reg_putamen_R	reg_putamen_R	-383.2329644677592	-292.68224918837825	-38.654479536676334	344.57848493108287	254.02776965170193	-90.55071527938094	81.7385271861605
sub-12	reg_vmPFC	reg_vmPFC	312.5040927526944	42.40693663353727	33.628910687941435	-278.875182064753	-8.778025945595836	270.09715611915715	130.65956508678065
sub-12	reg_vmPFC_mOFC	reg_vmPFC_mOFC	326.3911875302591	103.37807212395681	230.65143152795181	-95.7397560023073	127.273359403995	223.0131154063023	175.14323740514862
sub-12	sensory_S1_L	sensory_S1_L	-282.665371682571	-606.9389506463315	-228.5427811038976	54.122590578673396	378.3961695424339	324.2735789637605	351.33487425309715
sub-12	sensory_S1_R	sensory_S1_R	-201.2585833338283	-278.7058443582652	-30.858342744697712	170.4002405891306	247.8475016135675	77.4472610244369	162.6473813190022
sub-12	sensory_S2_operculum_L	sensory_S2_operculum_L	286.71409318100996	-93.2231018231154	-138.0338565164947	-424.7479496975046	-44.810754693379295	379.93719500412533	167.56322015537302
sub-12	sensory_S2_operculum_R	sensory_S2_operculum_R	642.200650692809	429.5480224010165	67.94597340379487	-574.2546772890141	-361.60204899722163	212.65262829179244	-74.47471035271462
sub-12	sensory_dACC_MCC	sensory_dACC_MCC	7.876751164218905	-168.84014805273245	191.52656642402022	183.6498152598013	360.3667144767527	176.71689921695136	268.541806846852
sub-12	sensory_insula_all_L	sensory_insula_all_L	26.92950753868795	188.75568164349852	918.3827517889738	891.4532442502858	729.6270701454753	-161.82617410481058	283.90044802033236
sub-12	sensory_insula_all_R	sensory_insula_all_R	356.07684867028604	296.8864241885869	1146.1108346900207	790.0339860197347	849.2244105014338	59.190424481699154	454.20741749156656
sub-12	sensory_posterior_insula_L	sensory_posterior_insula_L	-271.03957815796105	-219.72087309158087	596.7536023352823	867.7931804932433	816.4744754268631	-51.318705066380176	382.5778851802415
sub-12	sensory_posterior_insula_R	sensory_posterior_insula_R	-379.85945130188867	189.7296293283452	554.6785909116688	934.5380422135574	364.94896158332364	-569.5890806302339	-102.32005952345511
sub-12	sensory_thalamus_L	sensory_thalamus_L	-67.88547016089296	-346.8171559142137	-297.549757284045	-229.664287123152	49.267398630168714	278.9316857533207	164.09954219174472
sub-12	sensory_thalamus_R	sensory_thalamus_R	-191.92940124258766	-45.904840264738404	-500.06115915615493	-308.1317579135673	-454.1563188914165	-146.02456097784926	-300.09043993463285
sub-13	expl_amygdala_L	expl_amygdala_L	242.44735362121756	450.4709308514695	1082.602245826002	840.1548922047845	632.1313149745324	-208.02357723025196	212.0538688721403
sub-13	expl_amygdala_R	expl_amygdala_R	140.49461082915704	8.293955957616596	716.5888297855975	576.0942189564404	708.2948738279808	132.20065487154045	420.24776434976064
sub-13	expl_hippocampus_L	expl_hippocampus_L	-337.71729299114475	396.6882622088407	1074.4327970677464	1412.1500900588912	677.7445348589057	-734.4055551999854	-28.330510170539867
sub-13	expl_hippocampus_R	expl_hippocampus_R	16.67846387313589	493.91090493428294	1503.212747959818	1486.5342840866822	1009.301843025535	-477.23244106114703	266.03470098219395
sub-13	expl_hypothalamus	expl_hypothalamus	302.829264270733	490.945434841848	-341.2800953699701	-644.1093596407031	-832.2255302118181	-188.116170571115	-510.17085039146656
sub-13	reg_NAc_L	reg_NAc_L	-937.4805686111868	141.32075405138215	-427.872524885233	509.60804372595373	-569.1932789366151	-1078.801322662569	-823.997300799592
sub-13	reg_NAc_R	reg_NAc_R	550.4523420448878	221.65374898592506	-806.7453097447412	-1357.1976517896292	-1028.3990587306662	328.79859305896275	-349.8002328358518
sub-13	reg_PAG_sphere	reg_PAG_sphere	2179.2905264895744	940.512344205485	536.4383573054703	-1642.8521691841042	-404.0739869000147	1238.7781822840893	417.3520976920373
sub-13	reg_SMA_preSMA	reg_SMA_preSMA	-162.8041648358937	-237.0004896845365	168.34678566146934	331.15095049736306	405.34727534600586	74.1963248486428	239.77180009732433
sub-13	reg_anterior_insula_L	reg_anterior_insula_L	360.02825723517645	384.6478102196431	639.547113235256	279.51885600007955	254.89930301561293	-24.619552984466623	115.13987501557318
sub-13	reg_anterior_insula_R	reg_anterior_insula_R	792.9021772295309	220.10819743552594	-266.13145952224386	-1059.0336367517748	-486.2396569577698	572.793979794005	43.2771614181176
sub-13	reg_caudate_L	reg_caudate_L	-463.536573813454	115.60943508345665	-543.14214400376	-79.60557019030597	-658.7515790872167	-579.1460088969106	-618.9487939920637
sub-13	reg_caudate_R	reg_caudate_R	-287.2127394316653	-102.08529416550373	-836.809078268866	-549.5963388372006	-734.7237841033623	-185.12744526616154	-459.9256146847619
sub-13	reg_dlPFC_IFJ_L	reg_dlPFC_IFJ_L	-430.84496983731316	-45.63300174960849	291.0508965881671	721.8958664254803	336.6838983377756	-385.2119680877047	-24.26403487496453
sub-13	reg_dlPFC_IFJ_R	reg_dlPFC_IFJ_R	-161.17639485844177	-124.73600724953283	144.70665482441905	305.8830496828608	269.44266207395185	-36.440387608908935	116.50113723252147
sub-13	reg_mOFC	reg_mOFC	224.94441056224576	251.3030719253665	-20.135291613742993	-245.07970217598876	-271.4383635391095	-26.358661363120746	-148.89851245111512
sub-13	reg_pgACC_rACC	reg_pgACC_rACC	-6.983831355779285	296.46079995691184	119.90547784550907	126.88930920128836	-176.55532211140277	-303.4446313126911	-239.99997671204696
sub-13	reg_putamen_L	reg_putamen_L	-69.97919679021352	-446.752750226228	479.33043273365695	549.3096295238705	926.0831829598849	376.7735534360145	651.4283681979497
sub-13	reg_putamen_R	reg_putamen_R	-742.6068682664812	-682.9765981438185	41.254632198786545	783.8615004652678	724.231230342605	-59.63027012266275	332.30048010997115
sub-13	reg_vmPFC	reg_vmPFC	158.64749180798495	482.4228083160172	525.46055139229	366.81305958430505	43.03774307627276	-323.77531650803223	-140.36878671587976
sub-13	reg_vmPFC_mOFC	reg_vmPFC_mOFC	194.68325417943075	356.79742396297695	228.90133689401665	34.218082714585904	-127.8960870689603	-162.1141697835462	-145.00512842625324
sub-13	sensory_S1_L	sensory_S1_L	-262.9196136198655	-193.4052065428955	694.156806588167	957.0764202080325	887.5620131310625	-69.51440707697	409.02380302704626
sub-13	sensory_S1_R	sensory_S1_R	-61.332427360651266	349.7680014946262	987.2833202193275	1048.6157475799787	637.5153187247013	-411.10042885527747	113.20744493471187
sub-13	sensory_S2_operculum_L	sensory_S2_operculum_L	129.5110982882219	6.831074802122439	199.16850116255964	69.65740287433775	192.3374263604372	122.68002348609944	157.50872492326835
sub-13	sensory_S2_operculum_R	sensory_S2_operculum_R	391.05797663161303	713.2367642239728	1019.9792863237708	628.9213096921578	306.74252209979795	-322.1787875923598	-7.718132746280958
sub-13	sensory_dACC_MCC	sensory_dACC_MCC	-80.15740888280455	146.2846242565891	231.95343625664518	312.11084513944974	85.66881200005608	-226.44203313939363	-70.38661056966879
sub-13	sensory_insula_all_L	sensory_insula_all_L	608.8115406790608	523.4516167032708	454.78278851742897	-154.02875216163187	-68.66882818584185	85.35992397579002	8.345547894974061
sub-13	sensory_insula_all_R	sensory_insula_all_R	543.3771537222162	332.0083755959297	27.940967929932366	-515.4361857922838	-304.06740766599734	211.36877812628654	-46.34931476985537
sub-13	sensory_posterior_insula_L	sensory_posterior_insula_L	881.1612770617223	656.3089364803303	169.62358575789972	-711.5376913038226	-486.6853507224306	224.852340581392	-130.9165050705193
sub-13	sensory_posterior_insula_R	sensory_posterior_insula_R	1049.343343948802	622.6545087715767	119.75740162506136	-929.5859423237406	-502.8971071465154	426.6888351772252	-38.10413598464504
sub-13	sensory_thalamus_L	sensory_thalamus_L	69.81299931724445	-387.8869915402397	-470.69495331731696	-540.5079526345614	-82.80796177707725	457.6999908574842	187.44601454020346
sub-13	sensory_thalamus_R	sensory_thalamus_R	-91.51775790797853	-149.24221885680265	138.6352663111875	230.15302421916604	287.87748516799013	57.72446094882412	172.80097305840712
sub-14	expl_amygdala_L	expl_amygdala_L	33.559867256339956	-143.07042171723262	-1578.5229825986705	-1612.0828498550104	-1435.4525608814379	176.6302889735726	-629.4111359539327
sub-14	expl_amygdala_R	expl_amygdala_R	266.2883516030285	-75.22308977975072	-1338.9717933632287	-1605.2601449662573	-1263.748703583478	341.51144138277925	-461.1186311003494
sub-14	expl_hippocampus_L	expl_hippocampus_L	895.7094458210953	14.737249032057434	123.86781095361603	-771.8416348674792	109.1305619215586	880.9721967890379	495.05137935529825
sub-14	expl_hippocampus_R	expl_hippocampus_R	194.3373475264745	-233.24597653798116	-289.01140271874357	-483.34875024521807	-55.765426180762404	427.58332406445567	185.90894894184663
sub-14	expl_hypothalamus	expl_hypothalamus	-677.5534811914301	-370.00186205122753	386.88395051758937	1064.4374317090196	756.8858125688168	-307.5516191402026	224.66709671430715
sub-14	reg_NAc_L	reg_NAc_L	312.05066132763443	262.97168938055114	-969.0158270649454	-1281.0664883925797	-1231.9875164454966	49.07897194708329	-591.4542722492066
sub-14	reg_NAc_R	reg_NAc_R	126.08590633130298	150.77017871626242	-618.279077713629	-744.364984044932	-769.0492564298914	-24.684272384959442	-396.8667644074254
sub-14	reg_PAG_sphere	reg_PAG_sphere	-102.45167985276939	1429.0585912900435	848.0848215551675	950.536501407937	-580.973769734876	-1531.5102711428128	-1056.2420204388445
