iteration	circular_shift_r_with_success	n_subjects
343	0.2344893791188829	33
344	0.03937103310096248	33
345	0.047926862075266516	33
346	0.024216756775970495	33
347	0.08825043446420174	33
348	0.1534858042244762	33
349	0.13098454181925234	33
350	0.15858432615860987	33
351	0.12489680568017103	33
352	0.11542910084430519	33
353	-0.12019544413852981	33
354	0.351452440853749	33
355	-0.1552511409648493	33
356	-0.01770523246813439	33
357	-0.005690414336876235	33
358	0.1510350638192849	33
359	-0.15122102719435293	33
360	0.344478236812323	33
361	0.07260340037540036	33
362	0.4367047663584809	33
363	0.024423015414008858	33
364	-0.16085736333977443	33
365	0.1731520695968206	33
366	-0.15375138417991027	33
367	-0.05845133316487286	33
368	0.05392259329724075	33
369	-0.1321593185050927	33
370	-0.30067629969396387	33
371	0.22578166872654043	33
372	0.021668617363949746	33
373	0.03980832583385175	33
374	0.17291501240237947	33
375	0.11771151335263927	33
376	-0.03514589548917981	33
377	0.1176890110798344	33
378	-0.05918020525774332	33
379	0.2531771072941494	33
380	0.2105217713230381	33
381	-0.007553475733141583	33
382	0.062258384160938846	33
383	0.16506759544049615	33
384	-0.15183739160616022	33
385	0.020457564474977465	33
386	-0.017279760401515055	33
387	-0.15007469889725608	33
388	-0.06448480211262744	33
389	0.41917096948687915	33
390	0.15044845814408042	33
391	-0.08482334414339683	33
392	0.2628933193282451	33
393	0.04751210610220659	33
394	-0.07846886702720081	33
395	0.09460203105271814	33
396	-0.003932697441548632	33
397	0.3647953382656146	33
398	-0.3475108308744408	33
399	0.07363064705734683	33
400	-0.22862519639445197	33
401	0.29714021420523096	33
402	0.003613833957134844	33
403	0.007899825049232014	33
404	-0.041808851189994375	33
405	0.2792385180772041	33
406	0.08175864827163552	33
407	0.2644198538022107	33
408	-0.057363295686435	33
409	0.014991734308526544	33
410	0.2110850010553792	33
411	0.009126555604498038	33
412	0.11211358827834368	33
413	0.2112588856222614	33
414	-0.0073668939151678835	33
415	0.2198034005616585	33
416	-0.042128938364243904	33
417	0.3219342066850173	33
418	0.19506446044534007	33
419	-0.18735534613843155	33
420	-0.0747101222115715	33
421	0.11260197660862732	33
422	0.13691178837067236	33
423	0.24618662166892782	33
424	0.10533906797001022	33
425	0.2453061427862105	33
426	-0.04712438691871688	33
427	0.2112596593319538	33
428	0.34765785521706893	33
429	-0.1820523014616089	33
430	-0.06270358781655949	33
431	0.4449730459480392	33
432	0.08918372552361468	33
433	0.053084920018753	33
434	-0.04508087694745187	33
435	-0.04394738185155521	33
436	0.27703441569173926	33
437	0.25464848253923633	33
438	0.381712130948889	33
439	-0.13124466721296815	33
440	-0.022233807857077268	33
441	-0.17893823960881355	33
442	0.19025858537723103	33
443	-0.1911435956626478	33
444	0.11903833409862244	33
445	0.04458470015073982	33
446	-0.1334440443531265	33
447	-0.056421284261019444	33
448	0.37504691731976203	33
449	-0.043566198035909914	33
450	0.10021873385582249	33
451	0.04990642249391032	33
452	0.38703277075947806	33
453	0.1476040879084515	33
454	0.25641430177877095	33
455	-0.009774045374281023	33
456	0.02930478754415622	33
457	0.21536266851113828	33
458	-0.14302903388161514	33
459	0.07381763145415968	33
460	-0.08510708366471952	33
461	-0.006415593258690698	33
462	0.12295106595557541	33
463	-0.20170922528985302	33
464	-0.15366412805367566	33
465	0.22016729562642834	33
466	-0.01211653361049044	33
467	-0.026891907043132685	33
468	-0.0988206391346173	33
469	0.20872011453870587	33
470	-0.05805263037976793	33
471	0.11589415995607333	33
472	0.1911299174450209	33
473	0.26700821906936606	33
474	0.21674609664637406	33
475	0.1410215154129559	33
476	0.32966822464254353	33
477	0.2468101274197366	33
478	0.20106713185864866	33
479	-0.03683702102155228	33
480	0.14339806553835419	33
481	0.0677246454053561	33
482	-0.2008034662779907	33
483	-0.26057786593814797	33
484	0.07295021926833269	33
485	0.17622602020876396	33
486	0.10092343567249205	33
487	0.2871249926715243	33
488	0.09351539787457248	33
489	0.09963776938355699	33
490	-0.12386129634208373	33
491	0.03529737779670186	33
492	0.08396479324580855	33
493	0.11381207092531295	33
494	-0.007033183026457435	33
495	0.3882009947131879	33
496	0.03393383493299523	33
497	0.13922382793768803	33
498	-0.055603212821919885	33
499	0.13064995110953406	33
500	-0.022760828715384845	33
501	-0.029114551257040325	33
502	0.052678638575412474	33
503	0.05359920624623488	33
504	0.308750300988681	33
505	-0.01884314961442904	33
506	-0.024290320392899245	33
507	-0.25990415949635237	33
508	0.157609105158778	33
509	0.2686804213627515	33
510	-0.2884387065591476	33
511	0.0803891497508838	33
512	0.08459704910555926	33
513	-0.1433158875499093	33
514	0.06640644337981613	33
515	-0.2619233960989394	33
516	0.02600864974495154	33
517	-0.2488527988240321	33
518	-0.05900137364415228	33
519	-0.13449535297709747	33
520	0.31069410274023573	33
521	0.02904996216975133	33
522	-0.30751721459567827	33
523	-0.07091255997526165	33
524	0.01959161910111882	33
525	0.0196396431456336	33
526	0.03766309179032738	33
527	0.10207946228097771	33
528	0.0620084103940401	33
529	0.07545200286331172	33
530	-0.013399620645085252	33
531	-0.13884294327853614	33
532	-0.10170575314620808	33
533	-0.13726504677951748	33
534	-0.15763401494347318	33
535	0.12976171691049349	33
536	0.32725836277440085	33
537	-0.03614721220388655	33
538	0.1134627807948915	33
539	0.14648394593819253	33
540	-0.05655174394334718	33
541	-0.08810675320064057	33
542	0.18161725386461586	33
543	-0.029594772661970314	33
544	0.29678752020822147	33
545	0.12855348134796737	33
546	0.04427062882537843	33
547	0.01482858599925081	33
548	-0.32179170952203395	33
549	-0.028842203523382227	33
550	-0.19040099756608125	33
551	0.1461747157129654	33
552	0.1902087156901695	33
553	-0.11546801922494393	33
554	0.04893932742720717	33
555	0.050024389734725054	33
556	0.2155361123446267	33
557	-0.11027464919444649	33
558	0.35733267475315894	33
559	-0.125121461252108	33
560	-0.10939626867878129	33
561	-0.28159003859094023	33
562	-0.23313517076530912	33
563	-0.006880279229317514	33
564	0.22820586046448954	33
565	-0.17042254571651935	33
566	0.036519990672572264	33
567	-0.09429779684744553	33
568	0.054637294699350865	33
569	0.0037385703934936752	33
570	0.05745137461731008	33
571	0.2013582023149104	33
572	0.04921260637861768	33
573	0.3208653261132607	33
574	0.01818031913621376	33
575	0.061015298094901096	33
576	0.26206024596550037	33
577	-0.3008714321323399	33
578	-0.10488014065621455	33
579	-0.004964541221422954	33
580	0.013233931451181288	33
581	-0.029549670456677887	33
582	-0.07333272740755854	33
583	-0.2403857092854127	33
584	0.13279675570287938	33
585	0.22858371088536053	33
586	0.18921053657915146	33
587	0.24999175406998445	33
588	-0.002510084917995231	33
589	0.06289179783032989	33
590	0.12126965517898841	33
591	-0.16792822722394207	33
592	-0.16526773781970663	33
593	-0.07048896281553062	33
594	0.29315638383161724	33
595	0.3067670489812333	33
596	0.2167295818774683	33
597	0.08356159765554687	33
598	0.2210037102916466	33
599	-0.18183236264164865	33
600	0.006916127848937124	33
601	0.10262155099061092	33
602	0.3238108113648695	33
603	-0.03705029332794652	33
604	-0.3004276406861703	33
605	-0.004628279089540941	33
606	-0.2304114799109954	33
607	0.05852266654233868	33
608	0.06833637419027974	33
609	-0.13133899130599397	33
610	0.3436384646954721	33
611	-0.24339770518035161	33
612	0.2328897214021915	33
613	-0.10505649071312564	33
614	0.31143205208735814	33
615	0.10354247857357958	33
616	0.19003611154692907	33
617	0.019093485086871947	33
618	0.23599331803999413	33
619	0.21703861446434455	33
620	-0.11658001444212562	33
621	-0.012575862276465486	33
622	-0.001284991765771848	33
623	0.2887081938570406	33
624	0.19263717841583608	33
625	0.046412379242660035	33
626	-0.08353036420475655	33
627	0.22609226542261066	33
628	0.19549762889059477	33
629	0.013196742999834553	33
630	0.09237599098496502	33
631	-0.4001701620277898	33
632	-0.17948851789810583	33
633	-0.04581320768883068	33
634	0.14520589718867766	33
635	0.09723245428338083	33
636	-0.10734878282412239	33
637	0.3112108410805559	33
638	-0.16736905898557233	33
639	-0.03288450397115465	33
640	0.2272105658277681	33
641	0.03007359292765538	33
642	-0.29827766311963594	33
643	0.1026288153447674	33
644	-0.10357702157653358	33
645	0.07961201308234087	33
646	0.33995143840611264	33
647	-0.16855673125125434	33
648	-0.05896992111088596	33
649	0.04278451643660963	33
650	0.023162360671620145	33
651	0.23282563631066028	33
652	0.34824039278048896	33
653	-0.2228592814440116	33
654	0.004812584035164491	33
655	-0.1393484893592118	33
656	-0.2568934299953016	33
657	0.07253674257256475	33
658	0.10566795163510101	33
659	0.04416205112375011	33
660	0.11276324421178392	33
661	0.23619071747975512	33
662	0.1450789649205244	33
663	0.1754527684240453	33
664	0.011361676246261965	33
665	-0.10165014019061284	33
666	-0.0611489776116181	33
667	0.5739238623051329	33
668	-0.11490729925170613	33
669	-0.13139939061432868	33
670	0.03940555258693055	33
671	-0.003848570277012301	33
672	0.10458177849640138	33
673	0.34842655031362396	33
674	0.06101655011712889	33
675	-0.4389710925362478	33
676	0.08650298578753741	33
677	-0.08210672719235919	33
678	0.01660248095978591	33
679	0.057887652471732526	33
680	0.290152103623266	33
681	0.2782856268126281	33
682	0.3335803004089602	33
683	-0.04807874112843099	33
684	-0.03951649264610008	33
685	-0.03412423886919008	33
686	0.2395329355141132	33
687	-0.08772360283649436	33
688	-0.138753468538783	33
689	-0.2583859012398939	33
690	-0.03521292685135108	33
691	-0.1423748124686154	33
692	0.009405649094936797	33
693	0.3481825151249257	33
694	-0.11670523593312683	33
695	0.16651040092848365	33
696	0.06260586686667931	33
697	0.2774390241890614	33
698	-0.02748288585892567	33
699	-0.010012570953701738	33
700	-0.14853808786821965	33
701	-0.240866918253745	33
702	0.24641239365012846	33
703	0.18231703330055524	33
704	0.24698418842078734	33
705	-0.08409999536091825	33
706	-0.07955121935570102	33
707	0.03078194832602548	33
708	0.4264236886413344	33
709	-0.02288389730712355	33
710	0.16719714828313495	33
711	-0.09789070748578946	33
712	0.27678188063013204	33
713	0.18014959121389135	33
714	-0.14538452541020888	33
715	0.000889329538906079	33
716	0.2683858348599886	33
717	0.03712765201379496	33
718	0.1808163046718754	33
719	-0.15518918269079038	33
720	-0.0015425649741922644	33
721	0.3113467045328385	33
722	-0.028252274534909905	33
723	-0.1301542013080142	33
724	-0.1161809539441347	33
725	0.22734949765679774	33
726	0.3314016818012844	33
727	-0.14700501938676008	33
728	-0.03979354200625337	33
729	-0.04590065931030484	33
730	-0.16393823125619938	33
731	0.4144121674075968	33
732	0.19764214507856512	33
733	0.038317897374851535	33
734	-0.26106970350517117	33
735	0.24024606543421814	33
736	-0.17296210581029361	33
737	0.03758633170891457	33
738	0.12027905598986924	33
739	0.056454456405180174	33
740	0.24163518127967698	33
741	0.057336510734581854	33
742	0.015582412159311833	33
743	0.06792397261663666	33
744	0.43514460207460476	33
745	-0.06956929883599974	33
746	0.20907125070171753	33
747	-0.3559754526326196	33
748	-0.05729370922518194	33
749	0.20666654433071535	33
750	-0.24092969490289357	33
751	-0.060485441318389586	33
752	0.5069460098117385	33
753	-0.5233497219112176	33
754	0.2551961118552678	33
755	0.059909333555416694	33
756	0.31446459301462737	33
757	-0.1386451617965112	33
758	-0.017132329312400094	33
759	0.23513265985898782	33
760	0.24530308976375215	33
761	0.1266048649044963	33
762	0.06980701882446853	33
763	0.08624826378328168	33
764	-0.11776191886239129	33
765	0.04785272103567279	33
766	-0.2060767215014136	33
767	0.35033837704920995	33
768	0.03715554218509146	33
769	0.20287909534298004	33
770	-0.09957444425672385	33
771	0.21134879718484276	33
772	-0.288344324565469	33
773	0.29898714040474295	33
774	0.2342611991076845	33
775	0.22242307347281426	33
776	-0.06510697635257151	33
777	0.04229261454161458	33
778	0.04273675266259374	33
779	-0.019849123442838394	33
780	0.3134812229959241	33
781	0.1842869701743928	33
782	0.23465886406227773	33
783	0.23757667420757198	33
784	-0.238764892468885	33
785	-0.05339341182282599	33
786	0.07121588761531551	33
787	0.09578715219173306	33
788	0.06869703284931952	33
789	-0.11512066767651401	33
790	0.186145580238503	33
791	4.200512967607317e-05	33
792	-0.15428830415672726	33
793	0.06654862241710674	33
794	-0.10461775699935341	33
795	-0.1729858122708874	33
796	-0.12604108683543572	33
797	0.0355578856438683	33
798	-0.15080380067460125	33
799	0.12233712130501792	33
800	-0.024837892599367525	33
801	0.20812039163111917	33
802	-0.03756583522308014	33
803	-0.15961337863374075	33
804	0.3536389836459437	33
805	0.0435667730870357	33
806	-0.10897324397870287	33
807	0.12640179021207903	33
808	0.42151071341216567	33
809	-0.11051333477651223	33
810	0.07564078634455201	33
811	0.028537439761068848	33
812	0.012592602138778934	33
813	0.07559612978433665	33
814	-0.06215244101820495	33
815	0.1133620624774206	33
816	-0.05285433118995584	33
817	0.11437209296830518	33
818	0.06584018116223654	33
819	-0.0313131015898287	33
820	0.14043335792853973	33
821	0.07400673375232059	33
822	0.135743607931974	33
823	-0.14303942015130428	33
824	0.08072374263117421	33
825	-0.046491494900837024	33
826	0.14899648940864432	33
827	0.15473761382412787	33
828	-0.1649449739503262	33
829	0.0470169633855725	33
830	0.02838016926701618	33
831	0.23706673396230454	33
832	0.05365210750606296	33
833	0.2960909922625374	33
834	-0.17131616526190258	33
835	0.18184198653348602	33
836	0.16559746708415607	33
837	-0.1342019818651893	33
838	0.14855227404033208	33
839	0.00788026301777913	33
840	0.17584993524356696	33
841	-0.2311537199895817	33
842	0.0818016988382103	33
843	0.2865498252704185	33
844	0.025255270477424235	33
845	0.22802253148377055	33
846	-0.05665538668201965	33
847	-0.24914411521950539	33
848	0.09949185307737608	33
849	0.32932108175184177	33
850	0.025626851913941543	33
851	0.0986423556646295	33
852	-0.04974652036709758	33
853	0.26066254168817143	33
854	0.09025807618019632	33
855	0.014045798138792477	33
856	0.27370792899512963	33
857	-0.3149255442262253	33
858	0.1478134516034829	33
859	0.3954442173617988	33
860	-0.005504634730091935	33
861	0.07887755585925373	33
862	0.2208286230139982	33
863	0.26944340489747637	33
864	0.04425271452044363	33
865	-0.05998917966264604	33
866	0.05477816278635554	33
867	-0.22467537139489743	33
868	-0.055386411544667426	33
869	-0.06960798990701608	33
870	-0.019243535157619625	33
871	0.2708783852571344	33
872	-0.017710064387512055	33
873	-0.05976263953605144	33
874	0.15425496848285059	33
875	-0.03235421647083142	33
876	-0.1817511504020838	33
877	-0.1519652508235739	33
878	0.005690368342461093	33
879	-0.04752252804752313	33
880	0.10359296898456286	33
881	0.08957000766883391	33
882	-0.07219646955632075	33
883	0.09706685579962018	33
884	0.3700906050480911	33
885	0.06520200406221258	33
886	-0.4485460800325538	33
887	0.14482483592754067	33
888	0.26596584595697037	33
889	0.38483626457721537	33
890	-0.032782221490015154	33
891	0.008803997117082366	33
892	0.10008858219813205	33
893	0.08544422362314688	33
894	0.31863315006171494	33
895	0.13708640547269013	33
896	0.25936519890021836	33
897	-0.10801753370185072	33
898	0.061064687388920375	33
899	0.211253393166109	33
900	0.10449436396105681	33
901	0.07626797791422034	33
902	0.017678167138680353	33
903	0.26830193533323005	33
904	0.23895451113846597	33
905	-0.07322558163645182	33
906	0.010863956653061887	33
907	-0.17495117148268444	33
908	0.03651691069627032	33
909	0.2833224323318583	33
910	0.006793129752087875	33
911	-0.008780062559772553	33
912	0.05414836845478693	33
913	0.3579652419496953	33
914	-0.049538348209260036	33
915	-0.167483360350014	33
916	0.3183855948545714	33
917	0.17314915993755534	33
918	0.1197825159278103	33
919	0.061383214155453523	33
920	0.2026700734842176	33
921	-0.0029897610064268058	33
922	0.08676059971801747	33
923	0.021177565841472283	33
924	-0.2030089973893043	33
925	0.08511853709556232	33
926	0.05211220444235948	33
927	0.06945185366880836	33
928	0.016258719200664545	33
929	-0.166370870520142	33
930	0.031734966288313904	33
931	0.45537528821785117	33
932	-0.11350662264067028	33
933	-0.14994571715458796	33
934	0.15922303440680924	33
935	0.30493990014310346	33
936	-0.1193312128214779	33
937	-0.045484703211403014	33
938	0.10483718645401352	33
939	0.06801759025500712	33
940	0.19077919602041257	33
941	-0.1457173679190148	33
942	0.28441876102187436	33
943	0.032787118901769996	33
944	-0.03356255094032354	33
945	0.21998452099218335	33
946	0.4069633464333349	33
947	0.13652983564673327	33
948	-0.02609522225108738	33
949	0.09424266045066076	33
950	0.20828098112194035	33
951	0.24989671257396032	33
952	0.0800476443355581	33
953	-0.19792422299248902	33
954	-0.13111739373386389	33
955	0.2518969329321886	33
956	0.29724180676473716	33
957	0.35606577620916235	33
958	-0.14531608857455802	33
959	0.1903351369036807	33
960	0.14525502906014473	33
961	0.44879730476244656	33
962	0.24870653535817208	33
963	0.04408067838256946	33
964	0.0040319055507933455	33
965	0.2022829860861172	33
966	-0.3443142446135486	33
967	-0.29543773044177646	33
968	0.07238912075715839	33
969	0.3342824303532355	33
970	0.14190266503519064	33
971	-0.1648065243004765	33
972	0.5188696982119109	33
973	0.17458436075365055	33
974	0.31912645158900294	33
975	0.29620921876853046	33
976	0.014987385632899738	33
977	-0.0625704343668857	33
978	-0.03011929946280994	33
979	0.22548105378370717	33
980	0.21270962948780425	33
981	0.02087899544413875	33
982	0.03615433115751584	33
983	0.03962743156122238	33
984	-0.06418516510380824	33
985	-0.24064447513172318	33
986	0.23751747288754252	33
987	0.25388882008725966	33
988	-0.18746775414684486	33
989	-0.0070242908239994805	33
990	0.30593414255695256	33
991	0.3140237701372785	33
992	0.14541399130663424	33
993	-0.0019636333262200763	33
994	-0.10462388626017671	33
995	0.13293123083772782	33
996	-0.01653450476217702	33
997	0.03222424251268542	33
998	0.16223406099361354	33
999	0.11697258393134528	33
1000	-0.07483213561068137	33
1001	-0.007274954721829822	33
1002	-0.018908843993189175	33
1003	0.09103991394806056	33
1004	0.1907645347036308	33
1005	0.06371568695561883	33
1006	0.004754629018255867	33
1007	0.2488186936101199	33
1008	0.13719805380417333	33
1009	0.20643301008270937	33
1010	0.22891900582371122	33
1011	-0.060029049230571334	33
1012	0.10401120263139856	33
1013	0.03474505019169706	33
1014	-0.03443304973968033	33
1015	0.0278494689412357	33
1016	0.06334975801380342	33
1017	-0.01791147171540618	33
1018	-0.06962490639106937	33
1019	0.27502419374585024	33
1020	-0.2872912448292952	33
1021	0.17423831789914626	33
1022	0.21822361436887028	33
1023	-0.06878008890817155	33
1024	-0.08171418450816313	33
1025	-0.09701056966898006	33
1026	0.14276286178906017	33
1027	0.019596856031753936	33
1028	-0.20782084850971405	33
1029	-0.09222617884940068	33
1030	-0.12745563388598188	33
1031	0.015789539072045403	33
1032	0.21880401507563407	33
1033	-0.010390836211534941	33
1034	0.37184624778491765	33
1035	0.42027484013771005	33
1036	-0.326813928268007	33
1037	0.280527772050234	33
1038	-0.015847220588334786	33
1039	-0.04185049357626338	33
1040	-0.2565961403836049	33
