model	term	beta	se	t_or_z	p	n	r2	formula	note	q_fdr
trim_expected_boundary_success_z	global_trial_z_c	-0.015421063756255668	0.007268826179207106	-2.121534258222945	0.033876868149765094	611	0.22755706798892916	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes trials with expected raw pain <=10, >=190, or outside [0,200].	0.04938494556943534
trim_expected_boundary_success_z	up_first_c	0.5565249381644833	0.021781002142879747	25.550933538951625	5.36105029069613e-144	611	0.22755706798892916	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes trials with expected raw pain <=10, >=190, or outside [0,200].	4.089359291507746e-143
trim_rating_and_expected_boundary_success_z	Intercept	0.18860819238790538	0.08163084300319388	2.310501587990778	0.020860400723368276	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.03258195922507045
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-02]	-0.17432465128210045	0.008152496201238533	-21.382978535533315	1.924463178996768e-101	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	1.1689331902054445e-100
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-03]	-0.19923098275516987	0.007763926438944619	-25.661111593717276	3.177940811472517e-145	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	2.481820443245204e-144
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-04]	0.042101610966304645	0.011971976880506559	3.5166799423791772	0.0004369803514080211	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.0008793224249192081
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-05]	-0.22319010103817044	0.10282009831745136	-2.1706855438815413	0.029954950692627675	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.04405929967346134
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-06]	-0.2699166386522385	0.07843937224250509	-3.4410861654751344	0.0005793839968639666	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.0011517451574023095
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-07]	-0.10932901742587382	0.10090083875504008	-1.0835293222021185	0.2785735430253172	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.33469641799378774
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-08]	-0.5121052009581334	0.0058194302784769815	-87.99919862467324	0.0	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.0
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-09]	-0.041514607026879174	0.054661687284027226	-0.759482721621186	0.44756384611466726	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.5115015384167626
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-10]	0.012440231034212369	0.03569193357186848	0.34854460908269363	0.7274312182827241	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.7635518693255577
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-11]	-0.27292566125770695	0.0644982426259019	-4.2315208933786135	2.321164279540433e-05	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	5.109677071740013e-05
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-12]	-0.021649364112532272	0.03470236014656091	-0.6238585508622179	0.53272048333424	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.5923129441817991
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-13]	0.04110771945473379	0.09270261872314417	0.44343644247528496	0.6574500815430175	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.7116951377759398
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-14]	0.0272244557748772	0.09141462590720945	0.29781291018475997	0.7658459605196578	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.7949287185140752
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-15]	0.5669475582300441	0.02644919332616355	21.43534402878062	6.256966491546704e-102	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	3.8722358664666395e-101
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-16]	-0.1426828879227932	0.015250588756387974	-9.3558937429893	8.289587481689944e-21	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	3.021094104438113e-20
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-17]	0.2460258894890472	0.07973606919400177	3.085503110147732	0.0020320809886826244	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.003744508788134274
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-18]	-0.007844334111687223	0.013489667799912484	-0.5815068412387527	0.5608989088063099	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.6176416295163722
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-19]	0.14592236697025834	0.018217612292994206	8.00996116414084	1.1474467222883564e-15	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	3.763625249105809e-15
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-20]	0.40942676543940304	0.07428602503604569	5.5114910946000615	3.558064346705827e-08	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	9.189331541098514e-08
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-21]	-0.021201622355824717	0.02307618896544284	-0.9187661960809329	0.35821787725741916	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.4241713492434422
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-22]	-0.03727836958901829	0.05974166816163164	-0.6239927798494229	0.5326323267825687	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.5923129441817991
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-23]	0.3442974189092843	0.08202649618081113	4.197392732103892	2.7000547457630856e-05	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	5.9041197107352805e-05
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-24]	-0.04942256441001909	0.0805055555806597	-0.6139025319873969	0.5392797369420885	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.597580249043936
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-25]	0.18074509122459942	0.007788572463990277	23.206446631941493	3.919537365379039e-119	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	2.8569072352096104e-118
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-26]	0.03445239343518076	0.09133633605192652	0.3772035853900893	0.706022316008038	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.7510616143648423
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-27]	-0.09795985590827995	0.06280350357460479	-1.559783297629449	0.11881109977793988	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.15222672159048548
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-28]	-0.1905712653085427	0.008548805426297788	-22.292151453384168	4.403165489924084e-110	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	2.9474250626430605e-109
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-29]	-0.20146032452667337	0.09262676940944851	-2.174968703012146	0.029632461776021277	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.04378129487628369
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-30]	-0.1950566536256682	0.018530906261024705	-10.526018041326067	6.554898768178042e-26	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	2.529419759955762e-25
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-31]	0.5688428912486684	0.0123593288459387	46.02538684255426	0.0	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.0
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-32]	-0.026219601786367147	0.010880606072765123	-2.409755634109073	0.0159632085017056	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.02626550235293782
trim_rating_and_expected_boundary_success_z	C(subject)[T.sub-33]	-0.010181621064606896	0.030219543304627932	-0.33692173842506895	0.7361758975443367	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.7687576382206882
trim_rating_and_expected_boundary_success_z	is_up_bin	0.2092759883960018	0.08386215860869367	2.495475812547317	0.012578833066438496	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.020943437795897597
trim_rating_and_expected_boundary_success_z	expected_z_c	-0.34154221529794027	0.20261460303530787	-1.6856742316762958	0.09185856273609672	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.1210024440861033
trim_rating_and_expected_boundary_success_z	is_up_bin:expected_z_c	-0.18154629964041746	0.10066494052131429	-1.803470987021323	0.07131427792087026	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.09746284649185603
trim_rating_and_expected_boundary_success_z	temp_z_c	0.28022568120857066	0.12205276844423665	2.2959387548558547	0.021679383450505175	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.03354168760266839
trim_rating_and_expected_boundary_success_z	trial_c_c	-0.03576814895236456	0.0103473584971331	-3.4567420238000546	0.0005467479909396454	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.0010934959818792909
trim_rating_and_expected_boundary_success_z	run_c_c	-0.03556125521284515	0.016088000951730772	-2.2104210037990715	0.02707595742791962	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.040925871135288644
trim_rating_and_expected_boundary_success_z	global_trial_z_c	-0.014930415803227574	0.0062556539483650956	-2.386707437218392	0.017000013745010593	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.027600160360668213
trim_rating_and_expected_boundary_success_z	up_first_c	0.08123023168795276	0.0742338868898023	1.09424731872839	0.2738465234365174	516	0.26007388178989654	success_z ~ is_up_bin * expected_z_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Excludes both observed-rating and expected-pain boundary trials.	0.330342593985836
trim_rating_boundary_success_raw	Intercept	7.2068516714045385	3.29443084065993	2.187586269062757	0.02869975292735045	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.042595108417063106
trim_rating_boundary_success_raw	C(subject)[T.sub-02]	-7.713552472511121	1.014782077382053	-7.601191077803262	2.934174906440982e-14	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	9.16580351726326e-14
trim_rating_boundary_success_raw	C(subject)[T.sub-03]	-12.409371127878389	1.2846498454284	-9.659730370916877	4.470389892414517e-22	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	1.6853883732321397e-21
trim_rating_boundary_success_raw	C(subject)[T.sub-04]	-2.3229717881225804	1.9771046474985203	-1.174936183100707	0.24002024828585478	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.2982069751430317
trim_rating_boundary_success_raw	C(subject)[T.sub-05]	-8.309042186494429	2.8506264944627904	-2.914812657019205	0.0035590211597657825	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.006242561178626612
trim_rating_boundary_success_raw	C(subject)[T.sub-06]	-11.193452334109892	2.719879828168245	-4.115421651422128	3.8647226104069005e-05	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	8.394894147109029e-05
trim_rating_boundary_success_raw	C(subject)[T.sub-07]	6.207377732601612	7.482539422413292	0.8295816944188701	0.4067753300697632	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.471456919656828
trim_rating_boundary_success_raw	C(subject)[T.sub-08]	-26.509945151819004	1.5331018335671314	-17.29170533319187	5.4321192996655274e-67	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	2.8281510004607827e-66
trim_rating_boundary_success_raw	C(subject)[T.sub-09]	-12.124316161729467	7.288079893557826	-1.6635816756683128	0.09619605633287329	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.12620922590872974
trim_rating_boundary_success_raw	C(subject)[T.sub-10]	-7.594142124749057	6.27763284700983	-1.209714284002179	0.2263885468710506	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.28341772280039923
trim_rating_boundary_success_raw	C(subject)[T.sub-11]	-9.99046423593982	2.121360342084032	-4.709461206446969	2.483724798665665e-06	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	5.860875783901713e-06
trim_rating_boundary_success_raw	C(subject)[T.sub-12]	4.17340879508852	4.918420105830015	0.8485262961050437	0.3961449341509232	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.46405549429108145
trim_rating_boundary_success_raw	C(subject)[T.sub-13]	17.904336746592776	6.080725795496315	2.944440737626026	0.003235389009876945	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.005736257271565611
trim_rating_boundary_success_raw	C(subject)[T.sub-14]	-4.496779621737247	5.1847945072592	-0.8673014167565044	0.3857768806348997	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.45516121168434204
trim_rating_boundary_success_raw	C(subject)[T.sub-15]	40.82346668354948	4.106960355196692	9.94006836026406	2.786358597631363e-23	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	1.062704209329171e-22
trim_rating_boundary_success_raw	C(subject)[T.sub-16]	-6.794502635037603	1.1560960979979684	-5.877108872526913	4.1749364470088104e-09	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	1.1317183096023884e-08
trim_rating_boundary_success_raw	C(subject)[T.sub-17]	18.29502395719114	2.9817627818164736	6.135640322818005	8.481686055845731e-10	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	2.3378092658129413e-09
trim_rating_boundary_success_raw	C(subject)[T.sub-18]	-0.026246984916200033	1.263124443967137	-0.0207794133361597	0.9834216199717134	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.9874762590133805
trim_rating_boundary_success_raw	C(subject)[T.sub-19]	2.676946431465218	4.6064170312607065	0.5811341902607933	0.5611500170606065	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.6176416295163722
trim_rating_boundary_success_raw	C(subject)[T.sub-20]	21.742545110480048	3.8517866272592767	5.64479479642175	1.6537838088430763e-08	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	4.374524913713944e-08
trim_rating_boundary_success_raw	C(subject)[T.sub-21]	-10.85185492597598	3.5540195328872137	-3.0534032876178796	0.0022626163993925957	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.004122989883337619
trim_rating_boundary_success_raw	C(subject)[T.sub-22]	-9.434418384693648	3.9990872833573765	-2.359142903420982	0.018317200541087063	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.029165251346973575
trim_rating_boundary_success_raw	C(subject)[T.sub-23]	9.82696058669543	4.09030281568567	2.4025019734506152	0.016283346701187383	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.026571829442733643
trim_rating_boundary_success_raw	C(subject)[T.sub-24]	-5.038032820721374	2.78346189521304	-1.8099880689531673	0.07029763740449688	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.09677283613327682
trim_rating_boundary_success_raw	C(subject)[T.sub-25]	4.118199523294856	2.494001407452478	1.6512418601645582	0.09868919871194336	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.12896437122516902
trim_rating_boundary_success_raw	C(subject)[T.sub-26]	8.738285258572924	2.708407120879158	3.22635588690095	0.0012537735330081419	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.0023770966406165927
trim_rating_boundary_success_raw	C(subject)[T.sub-27]	-14.893416783679134	5.317178011621657	-2.801000220629603	0.005094448419919042	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.00870301605069503
trim_rating_boundary_success_raw	C(subject)[T.sub-28]	-10.583481365251414	2.875490033946442	-3.68058356673426	0.00023270077894392612	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.0004770365968350485
trim_rating_boundary_success_raw	C(subject)[T.sub-29]	-15.489532073082717	6.57241548996997	-2.356748762570014	0.018435715024986244	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.029212147479205256
trim_rating_boundary_success_raw	C(subject)[T.sub-30]	-8.345933156728558	1.4625630577229387	-5.706374923568987	1.154076408417876e-08	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	3.1027628029595356e-08
trim_rating_boundary_success_raw	C(subject)[T.sub-31]	26.137041114952	0.48880074250245586	53.47177048287868	0.0	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.0
trim_rating_boundary_success_raw	C(subject)[T.sub-32]	1.2417239401933309	3.2286533388556182	0.3845950028916559	0.7005374970022642	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.7484570000545363
trim_rating_boundary_success_raw	C(subject)[T.sub-33]	13.897998357630481	3.041966906087582	4.5687539630420755	4.906323163056965e-06	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	1.1332915475230172e-05
trim_rating_boundary_success_raw	is_up_bin	13.756332675155365	4.653695130099694	2.9560021210200484	0.0031165494773362844	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.005585946604187439
trim_rating_boundary_success_raw	expected_raw_c	-0.07678970395018318	0.09969915130645686	-0.7702142189169269	0.4411728307515391	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.5059604492535134
trim_rating_boundary_success_raw	is_up_bin:expected_raw_c	-0.28816420433771145	0.1208264957397795	-2.384942164989394	0.01708180656468185	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.027600160360668213
trim_rating_boundary_success_raw	temp_z_c	4.777075950668922	3.0344223126938066	1.574295025015182	0.11541925939216298	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.14904534283712384
trim_rating_boundary_success_raw	trial_c_c	-1.3244457617626109	0.5648231550535824	-2.344885739744445	0.019032911301165082	538	0.3408214274389564	success_raw ~ is_up_bin * expected_raw_c + temp_z_c + trial_c_c + run_c_c + global_trial_z_c + up_first_c + C(subject)	Raw-scale companion excluding observed rating boundary trials.	0.030013437051837247
